,Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
5,15,Basq. Cearense,Paulistano,1,Leonardo,19.0,2,6,0,0,1,3,0,0,2,1,3,0,0,0,2.0,1.0,2,0
6,15,Basq. Cearense,Paulistano,1,Tiagão,21.0,2,13,0,3,1,2,0,0,0,2,2,2,0,0,1.0,0.0,3,0
7,15,Basq. Cearense,Paulistano,1,Felipe,11.3,2,10,0,2,1,2,0,0,1,0,1,0,0,0,5.0,0.0,1,1
8,15,Basq. Cearense,Paulistano,1,Victor,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1,0
9,15,Basq. Cearense,Paulistano,1,Leal,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,15,Basq. Cearense,Paulistano,1,Rômulo,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,15,Basq. Cearense,Paulistano,1,Sualisson,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0
12,15,Basq. Cearense,Paulistano,1,Equipe,0.0,72,160,9,30,14,25,17,20,21,7,28,10,15,1,20.0,21.0,18,1
0,15,Paulistano,Basq. Cearense,2,Dawkins,36.4,18,29,2,3,4,7,4,6,3,1,4,3,2,0,2.0,5.0,3,0
1,15,Paulistano,Basq. Cearense,2,Gruber,19.4,13,32,1,5,3,6,4,5,2,1,3,0,1,1,1.0,4.0,1,0
2,15,Paulistano,Basq. Cearense,2,Toyloy,20.8,12,17,0,0,4,6,4,5,4,4,8,0,1,0,3.0,5.0,3,0
3,15,Paulistano,Basq. Cearense,2,C. Torres,24.6,10,24,2,2,1,8,2,2,1,3,4,1,1,0,2.0,1.0,3,0
4,15,Paulistano,Basq. Cearense,2,Pecos,24.8,6,15,0,1,2,5,2,2,1,1,2,4,1,0,1.0,2.0,2,0
5,15,Paulistano,Basq. Cearense,2,Gemerson,17.0,6,12,1,3,1,1,1,1,3,0,3,2,0,0,3.0,3.0,1,0
6,15,Paulistano,Basq. Cearense,2,Jhonatan,20.9,2,7,0,1,1,2,0,0,2,1,3,0,0,0,4.0,0.0,1,0
7,15,Paulistano,Basq. Cearense,2,Mogi,7.8,2,2,0,0,1,1,0,0,1,0,1,0,0,0,1.0,0.0,0,1
8,15,Paulistano,Basq. Cearense,2,Guilherme,8.4,0,9,0,3,0,0,0,0,1,0,1,0,0,0,2.0,0.0,1,0
9,15,Paulistano,Basq. Cearense,2,Valtinho,20.0,0,8,0,2,0,1,0,0,1,0,1,2,1,0,3.0,0.0,2,0
10,15,Paulistano,Basq. Cearense,2,Equipe,0.0,69,155,6,20,17,37,17,21,24,13,37,12,11,1,22.0,20.0,17,1
0,15,Brasília,São José,1,Giovannoni,25.8,28,50,4,6,6,14,4,4,9,4,13,4,0,2,3.0,4.0,0,1
1,15,Brasília,São José,1,Jefferson,24.0,12,39,2,9,3,6,0,0,0,2,2,2,3,0,2.0,3.0,3,1
2,15,Brasília,São José,1,Ronald,17.8,10,14,0,0,5,7,0,0,1,3,4,0,0,0,5.0,0.0,4,1
3,15,Brasília,São José,1,Deryk,31.9,10,23,2,5,1,3,2,2,2,0,2,2,1,1,4.0,4.0,2,0
4,15,Brasília,São José,1,Cipolini,21.0,9,20,3,6,0,1,0,0,1,0,1,0,0,0,1.0,2.0,1,0
5,15,Brasília,São José,1,Coimbra,18.5,6,9,0,0,2,3,2,3,1,3,4,2,1,1,4.0,2.0,2,0
6,15,Brasília,São José,1,Pilar,27.9,5,23,1,5,1,4,0,0,8,1,9,2,3,0,1.0,3.0,0,0
7,15,Brasília,São José,1,Fúlvio,28.4,3,12,0,3,1,1,1,1,1,1,2,10,1,0,3.0,0.0,1,0
8,15,Brasília,São José,1,Pureza,3.7,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0,0
9,15,Brasília,São José,1,Luiz,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,15,Brasília,São José,1,Paulo,1.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0
11,15,Brasília,São José,1,Diego,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,15,Brasília,São José,1,Equipe,0.0,83,192,12,34,19,40,9,10,27,16,43,22,11,4,23.0,18.0,13,3
0,15,São José,Brasília,2,Jamaal,33.6,15,29,2,5,2,4,5,6,3,0,3,10,0,0,2.0,8.0,1,0
1,15,São José,Brasília,2,César,28.0,15,41,2,5,3,11,3,4,3,3,6,1,1,1,1.0,2.0,1,0
2,15,São José,Brasília,2,Pedro,31.1,15,24,2,3,3,6,3,3,4,0,4,2,1,0,1.0,6.0,3,0
3,15,São José,Brasília,2,Gustavo,15.5,10,20,2,4,2,4,0,0,3,2,5,1,1,0,4.0,0.0,1,0
4,15,São José,Brasília,2,Aguirre,14.4,7,9,0,0,3,4,1,1,2,0,2,0,0,0,2.0,1.0,0,0
5,15,São José,Brasília,2,Matheus Dalla,17.4,4,10,0,2,2,2,0,0,1,0,1,0,1,0,1.0,2.0,2,0
6,15,São José,Brasília,2,Cauê,16.6,4,7,0,0,1,2,2,3,2,0,2,1,0,0,3.0,2.0,2,0
7,15,São José,Brasília,2,Renato,25.5,3,15,0,1,1,5,1,2,5,0,5,0,1,0,1.0,2.0,3,0
8,15,São José,Brasília,2,Jonathan,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9,15,São José,Brasília,2,Bruno,17.9,0,5,0,1,0,1,0,0,2,1,3,2,1,1,4.0,0.0,0,0
10,15,São José,Brasília,2,Equipe,0.0,73,160,8,21,17,39,15,19,27,9,36,17,7,2,19.0,23.0,13,0
0,15,Flamengo,L. Sorocabana,1,Marquinhos,19.8,16,26,1,3,5,7,3,3,1,0,1,2,1,0,0.0,4.0,2,1
1,15,Flamengo,L. Sorocabana,1,Mineiro,22.7,12,19,2,3,3,5,0,0,3,0,3,2,1,0,1.0,1.0,1,1
2,15,Flamengo,L. Sorocabana,1,Ramon,21.2,9,12,1,2,3,3,0,0,3,0,3,1,1,0,3.0,1.0,0,0
3,15,Flamengo,L. Sorocabana,1,Olivinha,14.5,8,14,0,1,4,5,0,1,4,1,5,1,0,0,1.0,1.0,2,0
4,15,Flamengo,L. Sorocabana,1,Rafa Luz,19.2,7,9,1,1,2,3,0,0,1,2,3,3,3,0,2.0,1.0,3,0
5,15,Flamengo,L. Sorocabana,1,Marcelinho,22.8,5,17,1,3,1,4,0,0,3,0,3,0,2,0,1.0,0.0,1,0
6,15,Flamengo,L. Sorocabana,1,Robinson,21.6,5,23,1,5,1,4,0,0,0,0,0,3,1,0,1.0,1.0,3,0
7,15,Flamengo,L. Sorocabana,1,Meyinsse,12.0,4,8,0,0,2,4,0,0,2,1,3,0,0,0,5.0,1.0,1,1
8,15,Flamengo,L. Sorocabana,1,JP Batista,26.8,3,10,0,0,1,4,1,2,4,1,5,1,0,1,0.0,2.0,3,0
9,15,Flamengo,L. Sorocabana,1,Gegê,19.4,0,2,0,0,0,1,0,0,6,1,7,4,0,0,0.0,2.0,1,0
10,15,Flamengo,L. Sorocabana,1,Pedro,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,15,Flamengo,L. Sorocabana,1,Iglesias,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,15,Flamengo,L. Sorocabana,1,Equipe,0.0,69,140,7,18,22,40,4,6,27,9,36,17,16,1,14.0,14.0,17,3
0,15,L. Sorocabana,Flamengo,2,Fab Melo,26.5,15,25,0,0,7,12,1,1,5,1,6,0,1,1,3.0,2.0,2,2
1,15,L. Sorocabana,Flamengo,2,Neto,39.4,12,40,2,7,2,7,2,5,4,0,4,0,1,0,1.0,3.0,7,0
2,15,L. Sorocabana,Flamengo,2,Lupa,19.4,9,16,0,0,4,7,1,2,2,2,4,0,0,0,0.0,1.0,2,1
3,15,L. Sorocabana,Flamengo,2,Xande,31.1,6,11,1,2,0,0,3,5,4,0,4,0,2,0,4.0,2.0,2,0
4,15,L. Sorocabana,Flamengo,2,J. Socas,32.8,6,10,0,1,3,3,0,1,3,2,5,5,2,0,2.0,2.0,3,0
5,15,L. Sorocabana,Flamengo,2,Renato,21.1,4,23,0,3,2,5,0,4,1,1,2,1,2,0,1.0,4.0,2,0
6,15,L. Sorocabana,Flamengo,2,Chupeta,10.2,2,11,0,3,1,1,0,0,1,1,2,1,0,0,1.0,0.0,1,0
7,15,L. Sorocabana,Flamengo,2,Verson,6.9,0,6,0,2,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0
8,15,L. Sorocabana,Flamengo,2,Igor,6.0,0,6,0,2,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0
9,15,L. Sorocabana,Flamengo,2,Leandro,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,15,L. Sorocabana,Flamengo,2,Lacerda,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0
11,15,L. Sorocabana,Flamengo,2,Victor,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,15,L. Sorocabana,Flamengo,2,Equipe,0.0,54,148,3,20,19,35,7,18,20,10,30,8,13,1,14.0,14.0,19,3
0,15,Rio Claro,Macaé Basquete,1,Deodato,34.7,16,37,3,8,3,6,1,1,3,0,3,1,3,0,2.0,2.0,0,1
1,15,Rio Claro,Macaé Basquete,1,Vinicius,29.7,13,29,1,3,3,6,4,8,3,3,6,2,1,0,3.0,5.0,1,0
2,15,Rio Claro,Macaé Basquete,1,Dedé,32.8,11,32,2,7,1,4,3,3,4,0,4,3,3,0,3.0,5.0,1,0
3,15,Rio Claro,Macaé Basquete,1,Tatu,30.3,8,34,0,8,4,5,0,0,4,1,5,2,1,0,2.0,1.0,2,0
4,15,Rio Claro,Macaé Basquete,1,Teichmann,26.1,5,12,0,0,2,5,1,2,8,2,10,2,1,1,3.0,3.0,4,1
5,15,Rio Claro,Macaé Basquete,1,Tom,6.2,3,8,0,0,1,3,1,2,2,2,4,0,0,0,3.0,2.0,1,0
6,15,Rio Claro,Macaé Basquete,1,Pastor,17.4,3,6,0,0,1,2,1,2,1,0,1,0,0,0,2.0,1.0,0,0
7,15,Rio Claro,Macaé Basquete,1,Caio,7.4,3,3,1,1,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0,0
8,15,Rio Claro,Macaé Basquete,1,Atílio,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9,15,Rio Claro,Macaé Basquete,1,Nestor,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,15,Rio Claro,Macaé Basquete,1,F. Penna,15.6,0,8,0,2,0,1,0,0,1,0,1,1,0,0,1.0,0.0,2,0
11,15,Rio Claro,Macaé Basquete,1,Nicolas,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,15,Rio Claro,Macaé Basquete,1,Equipe,0.0,62,169,7,29,15,32,11,18,26,11,37,11,9,1,21.0,19.0,11,2
0,15,Macaé Basquete,Rio Claro,2,Matheus,19.6,12,16,1,1,3,5,3,3,4,0,4,1,2,0,4.0,2.0,3,0
1,15,Macaé Basquete,Rio Claro,2,Eddy,36.6,10,32,1,6,2,4,3,6,5,0,5,2,2,0,2.0,4.0,4,0
2,15,Macaé Basquete,Rio Claro,2,André Goes,14.3,9,19,0,3,4,4,1,2,1,1,2,0,0,0,2.0,1.0,1,0
3,15,Macaé Basquete,Rio Claro,2,Romário,16.5,7,12,0,0,3,5,1,2,2,1,3,0,0,0,3.0,1.0,0,0
4,15,Macaé Basquete,Rio Claro,2,Mosso,26.1,6,12,0,2,3,3,0,0,1,0,1,2,0,0,3.0,1.0,3,0
5,15,Macaé Basquete,Rio Claro,2,Márcio,29.1,5,25,1,5,0,4,2,2,6,0,6,2,0,1,1.0,2.0,0,0
6,15,Macaé Basquete,Rio Claro,2,Maique,3.9,4,6,0,0,2,3,0,0,1,0,1,0,0,0,1.0,0.0,1,2
7,15,Macaé Basquete,Rio Claro,2,Pedrinho Rava,21.0,4,11,1,2,0,1,1,3,5,1,6,2,1,0,2.0,1.0,1,0
8,15,Macaé Basquete,Rio Claro,2,Murilo,2.3,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9,15,Macaé Basquete,Rio Claro,2,Caleb Brown,30.7,2,8,0,1,1,2,0,1,5,0,5,3,1,0,2.0,7.0,3,0
10,15,Macaé Basquete,Rio Claro,2,Cintra,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,15,Macaé Basquete,Rio Claro,2,Equipe,0.0,61,143,4,20,19,32,11,19,31,6,37,12,8,1,20.0,19.0,16,2
0,15,Brasília,Mogi,1,Giovannoni,33.6,24,31,4,5,6,8,0,0,4,3,7,2,0,0,1.0,1.0,0,0
1,15,Brasília,Mogi,1,Deryk,32.2,20,30,4,6,3,5,2,2,3,1,4,1,0,0,2.0,2.0,2,0
2,15,Brasília,Mogi,1,Cipolini,22.3,16,19,4,5,1,1,2,2,5,0,5,1,0,1,2.0,1.0,0,1
3,15,Brasília,Mogi,1,Pilar,23.7,10,31,0,5,4,7,2,2,2,1,3,1,3,0,4.0,4.0,1,0
4,15,Brasília,Mogi,1,Coimbra,11.8,6,11,0,0,3,5,0,1,0,1,1,0,1,0,4.0,1.0,1,0
5,15,Brasília,Mogi,1,Jefferson,19.9,5,14,1,2,1,4,0,0,2,0,2,1,0,0,3.0,2.0,2,0
6,15,Brasília,Mogi,1,Fúlvio,25.1,4,10,0,2,2,2,0,0,2,0,2,7,0,0,4.0,6.0,4,0
7,15,Brasília,Mogi,1,Ronald,24.4,4,9,0,0,2,4,0,1,1,3,4,1,1,1,5.0,4.0,3,0
8,15,Brasília,Mogi,1,Pureza,4.5,2,5,0,1,1,1,0,0,1,0,1,2,0,0,1.0,0.0,0,0
9,15,Brasília,Mogi,1,Luiz,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,15,Brasília,Mogi,1,Paulo,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,15,Brasília,Mogi,1,Diego,2.7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.0,0.0,0,0
12,15,Brasília,Mogi,1,Equipe,0.0,91,160,13,26,23,37,6,8,25,11,36,16,5,2,28.0,21.0,13,1
0,15,Mogi,Brasília,2,Shamell,36.1,16,43,2,6,3,9,4,7,5,1,6,2,0,0,3.0,7.0,3,0
1,15,Mogi,Brasília,2,Tyrone,29.7,13,27,1,3,1,4,8,10,2,0,2,1,0,0,3.0,5.0,2,0
2,15,Mogi,Brasília,2,Filipin,26.8,11,22,1,4,2,3,4,4,0,0,0,1,1,0,3.0,3.0,2,0
3,15,Mogi,Brasília,2,Larry,34.5,11,24,1,4,4,6,0,0,4,1,5,6,2,0,1.0,3.0,2,0
4,15,Mogi,Brasília,2,Lucas,20.5,10,20,1,3,3,5,1,1,2,3,5,0,1,0,4.0,3.0,2,0
5,15,Mogi,Brasília,2,Gerson,18.9,9,18,0,0,3,5,3,8,2,5,7,2,1,2,1.0,5.0,0,1
6,15,Mogi,Brasília,2,Prestes,10.7,4,4,0,0,1,1,2,2,1,1,2,0,1,0,2.0,1.0,1,0
7,15,Mogi,Brasília,2,Vithinho,6.9,3,5,1,1,0,1,0,0,0,0,0,1,0,0,1.0,0.0,0,0
8,15,Mogi,Brasília,2,Jimmy,5.5,2,5,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,1,0
9,15,Mogi,Brasília,2,Wagner,10.4,0,2,0,0,0,1,0,0,2,0,2,0,0,0,3.0,0.0,1,0
10,15,Mogi,Brasília,2,Equipe,0.0,79,170,7,22,18,36,22,32,19,13,32,13,7,2,21.0,27.0,14,1
0,15,Rio Claro,Flamengo,1,Alemão,24.0,15,23,0,0,7,10,1,3,2,2,4,2,0,0,4.0,2.0,1,0
1,15,Rio Claro,Flamengo,1,Dedé,31.6,14,27,2,3,2,7,4,4,2,0,2,3,0,0,2.0,3.0,3,0
2,15,Rio Claro,Flamengo,1,Teichmann,29.2,11,17,0,0,5,8,1,1,7,3,10,4,2,2,4.0,3.0,2,2
3,15,Rio Claro,Flamengo,1,Deodato,33.0,8,30,1,6,1,4,3,4,1,0,1,0,2,0,1.0,5.0,0,0
4,15,Rio Claro,Flamengo,1,Vinicius,14.7,6,6,1,1,1,1,1,1,0,1,1,0,1,1,0.0,0.0,2,0
5,15,Rio Claro,Flamengo,1,Tom,12.3,5,15,0,0,2,4,1,7,1,2,3,0,0,0,5.0,4.0,0,0
6,15,Rio Claro,Flamengo,1,Nicolas,5.3,4,12,0,2,2,3,0,0,1,0,1,0,0,0,1.0,0.0,0,0
7,15,Rio Claro,Flamengo,1,Pastor,4.3,3,6,1,2,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0,0
8,15,Rio Claro,Flamengo,1,Tatu,23.2,3,14,1,2,0,4,0,0,3,0,3,5,0,0,2.0,2.0,0,0
9,15,Rio Claro,Flamengo,1,F. Penna,12.4,2,10,0,2,1,2,0,0,1,0,1,1,1,0,3.0,1.0,2,0
10,15,Rio Claro,Flamengo,1,Nestor,4.3,2,4,0,0,1,2,0,0,0,1,1,1,0,0,1.0,0.0,0,0
11,15,Rio Claro,Flamengo,1,Caio,5.9,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0,0
12,15,Rio Claro,Flamengo,1,Equipe,0.0,73,167,6,19,22,45,11,20,21,12,33,16,9,3,27.0,20.0,10,2
0,15,Flamengo,Rio Claro,2,Marquinhos,26.8,19,29,1,3,4,6,8,8,4,1,5,2,2,0,0.0,4.0,2,0
1,15,Flamengo,Rio Claro,2,JP Batista,18.4,15,20,0,0,7,9,1,2,3,2,5,1,0,0,5.0,2.0,1,0
2,15,Flamengo,Rio Claro,2,Marcelinho,23.3,13,20,3,4,1,3,2,2,1,0,1,3,2,0,3.0,1.0,1,0
3,15,Flamengo,Rio Claro,2,Mineiro,23.1,12,21,1,1,4,8,1,2,5,0,5,0,1,0,3.0,3.0,2,0
4,15,Flamengo,Rio Claro,2,Rafa Luz,22.1,10,16,1,2,1,2,5,6,0,0,0,4,0,0,2.0,6.0,1,0
5,15,Flamengo,Rio Claro,2,Meyinsse,20.4,9,13,0,0,4,6,1,1,4,0,4,0,0,3,2.0,1.0,4,0
6,15,Flamengo,Rio Claro,2,Robinson,14.8,7,7,1,1,1,1,2,2,2,0,2,2,1,0,1.0,0.0,1,0
7,15,Flamengo,Rio Claro,2,Olivinha,14.9,6,13,0,0,1,3,4,7,3,1,4,1,0,0,0.0,4.0,0,0
8,15,Flamengo,Rio Claro,2,Mingau,0.9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0
9,15,Flamengo,Rio Claro,2,Ramon,19.2,0,10,0,2,0,2,0,0,0,0,0,3,0,0,3.0,3.0,0,0
10,15,Flamengo,Rio Claro,2,Gegê,14.8,0,0,0,0,0,0,0,0,0,1,1,2,0,0,2.0,0.0,1,0
11,15,Flamengo,Rio Claro,2,Danielzinho,1.4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,15,Flamengo,Rio Claro,2,Equipe,0.0,91,151,7,13,23,41,24,30,27,5,32,18,8,3,21.0,24.0,13,0
0,15,Paulistano,Brasília,1,Jhonatan,29.7,18,28,4,6,1,3,4,4,4,3,7,0,2,1,2.0,4.0,4,0
1,15,Paulistano,Brasília,1,C. Torres,23.9,17,23,0,0,7,10,3,3,2,1,3,0,2,0,1.0,4.0,3,0
2,15,Paulistano,Brasília,1,Toyloy,13.3,11,12,0,0,4,4,3,4,5,1,6,1,0,0,2.0,4.0,1,2
3,15,Paulistano,Brasília,1,Guilherme,7.4,6,6,0,0,3,3,0,0,0,0,0,0,0,1,1.0,0.0,0,0
4,15,Paulistano,Brasília,1,Dawkins,29.5,6,12,0,2,1,1,4,4,2,1,3,2,3,0,2.0,2.0,7,0
5,15,Paulistano,Brasília,1,Pecos,20.7,6,22,0,2,3,8,0,0,1,0,1,2,0,0,2.0,1.0,1,0
6,15,Paulistano,Brasília,1,Gruber,10.4,5,16,0,2,2,4,1,2,0,0,0,3,1,1,2.0,1.0,0,0
7,15,Paulistano,Brasília,1,Valtinho,28.4,4,18,0,2,2,6,0,0,2,0,2,5,0,0,3.0,3.0,0,0
8,15,Paulistano,Brasília,1,Gemerson,33.2,2,19,0,3,1,5,0,0,6,1,7,1,1,0,1.0,1.0,0,0
9,15,Paulistano,Brasília,1,Pedrão,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,15,Paulistano,Brasília,1,Pedro Paulo,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,15,Paulistano,Brasília,1,Mogi,3.6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.0,0,0
12,15,Paulistano,Brasília,1,Equipe,0.0,75,156,4,17,24,44,15,17,25,7,32,14,13,3,19.0,20.0,16,2
0,15,Brasília,Paulistano,2,Deryk,36.7,27,49,5,11,5,7,2,2,2,1,3,4,2,0,1.0,5.0,4,0
1,15,Brasília,Paulistano,2,Ronald,18.1,14,15,0,0,7,7,0,1,3,4,7,1,0,1,5.0,2.0,3,0
2,15,Brasília,Paulistano,2,Cipolini,20.2,14,26,3,6,1,2,3,4,2,1,3,0,0,1,3.0,3.0,4,0
3,15,Brasília,Paulistano,2,Jefferson,28.3,10,17,1,2,2,4,3,3,2,0,2,1,1,0,0.0,1.0,0,0
4,15,Brasília,Paulistano,2,Giovannoni,35.9,7,31,1,5,2,7,0,2,5,0,5,1,0,0,1.0,3.0,3,0
5,15,Brasília,Paulistano,2,Pilar,27.7,5,14,1,2,1,4,0,0,2,0,2,2,3,0,3.0,1.0,1,0
6,15,Brasília,Paulistano,2,Fúlvio,23.5,2,6,0,0,0,2,2,2,5,0,5,5,1,0,3.0,2.0,3,0
7,15,Brasília,Paulistano,2,Coimbra,8.1,2,4,0,0,1,2,0,0,1,0,1,0,1,0,4.0,1.0,1,0
8,15,Brasília,Paulistano,2,Diego,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9,15,Brasília,Paulistano,2,Paulo,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,15,Brasília,Paulistano,2,Arthur,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,15,Brasília,Paulistano,2,Pureza,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,15,Brasília,Paulistano,2,Equipe,0.0,81,162,11,26,19,35,10,14,24,7,31,14,13,2,21.0,18.0,19,0
0,15,L. Sorocabana,Brasília,1,Neto,38.8,25,65,1,8,4,13,14,15,5,0,5,3,1,0,3.0,12.0,3,0
1,15,L. Sorocabana,Brasília,1,Renato,26.9,17,31,2,4,5,8,1,3,0,1,1,0,0,0,4.0,3.0,1,0
2,15,L. Sorocabana,Brasília,1,Fab Melo,33.0,17,28,0,1,8,12,1,1,2,5,7,3,1,1,4.0,2.0,0,1
3,15,L. Sorocabana,Brasília,1,Lupa,27.3,10,18,0,0,4,8,2,2,2,2,4,0,3,0,1.0,2.0,4,0
4,15,L. Sorocabana,Brasília,1,J. Socas,32.6,4,9,0,1,2,3,0,0,6,0,6,2,2,0,1.0,1.0,3,0
5,15,L. Sorocabana,Brasília,1,Verson,8.8,0,9,0,3,0,0,0,0,0,2,2,0,0,0,0.0,0.0,0,0
6,15,L. Sorocabana,Brasília,1,Fernando,5.7,0,2,0,0,0,1,0,0,1,0,1,1,0,0,2.0,1.0,0,0
7,15,L. Sorocabana,Brasília,1,Leandro,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,1,0
8,15,L. Sorocabana,Brasília,1,Chupeta,12.3,0,10,0,2,0,2,0,0,0,1,1,1,0,0,1.0,1.0,1,0
9,15,L. Sorocabana,Brasília,1,Lacerda,3.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0
10,15,L. Sorocabana,Brasília,1,Victor,6.4,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0
11,15,L. Sorocabana,Brasília,1,Equipe,0.0,73,175,3,20,23,47,18,21,19,15,34,10,10,1,19.0,22.0,13,1
0,15,Brasília,L. Sorocabana,2,Giovannoni,32.6,22,37,5,8,3,6,1,1,8,1,9,2,2,0,3.0,1.0,3,1
1,15,Brasília,L. Sorocabana,2,Ronald,26.7,21,25,0,0,7,9,7,7,3,2,5,1,0,1,4.0,6.0,4,2
2,15,Brasília,L. Sorocabana,2,Deryk,32.7,20,48,4,12,2,4,4,4,1,0,1,8,3,0,1.0,3.0,1,0
3,15,Brasília,L. Sorocabana,2,Fúlvio,19.9,9,11,3,3,0,1,0,0,0,0,0,3,0,0,2.0,1.0,1,0
4,15,Brasília,L. Sorocabana,2,Cipolini,15.8,6,18,1,4,0,1,3,4,3,1,4,1,0,1,3.0,2.0,1,0
5,15,Brasília,L. Sorocabana,2,Jefferson,15.2,5,19,1,5,1,2,0,0,1,0,1,0,0,1,3.0,1.0,2,1
6,15,Brasília,L. Sorocabana,2,Coimbra,16.2,5,5,0,0,2,2,1,1,4,1,5,0,0,0,1.0,3.0,0,0
7,15,Brasília,L. Sorocabana,2,Pilar,28.3,3,3,1,1,0,0,0,0,6,1,7,3,1,0,4.0,1.0,1,0
8,15,Brasília,L. Sorocabana,2,Arthur,9.1,2,7,0,1,0,1,2,2,1,2,3,0,0,0,0.0,1.0,1,0
9,15,Brasília,L. Sorocabana,2,Diego,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,15,Brasília,L. Sorocabana,2,Paulo,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,15,Brasília,L. Sorocabana,2,Pureza,1.9,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1,0
12,15,Brasília,L. Sorocabana,2,Equipe,0.0,93,176,15,35,15,26,18,19,27,10,37,18,12,3,22.0,19.0,15,4
0,15,Flamengo,Sesi Franca,1,JP Batista,25.1,16,21,0,0,7,9,2,3,7,2,9,1,1,0,1.0,3.0,1,0
1,15,Flamengo,Sesi Franca,1,Marquinhos,20.6,15,38,0,3,4,10,7,9,3,2,5,0,0,1,2.0,6.0,1,0
2,15,Flamengo,Sesi Franca,1,Meyinsse,14.8,13,17,0,0,5,7,3,3,0,3,3,1,1,1,1.0,2.0,3,1
3,15,Flamengo,Sesi Franca,1,Marcelinho,19.7,8,28,2,8,1,2,0,0,1,0,1,1,0,0,2.0,0.0,0,0
4,15,Flamengo,Sesi Franca,1,Robinson,17.8,8,14,2,4,1,1,0,0,2,0,2,0,1,0,0.0,0.0,2,0
5,15,Flamengo,Sesi Franca,1,Mineiro,21.0,7,15,0,1,3,4,1,4,2,2,4,0,0,1,0.0,2.0,2,1
6,15,Flamengo,Sesi Franca,1,Ramon,22.3,5,12,1,2,0,2,2,2,2,1,3,0,2,0,2.0,2.0,0,0
7,15,Flamengo,Sesi Franca,1,Rafa Luz,18.4,4,6,0,0,2,3,0,0,2,0,2,3,3,0,1.0,1.0,2,1
