,Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
4,13,Espírito Santo,Bauru,1,Daniel Filé,28.8,5,17,0,0,1,6,3,5,7,1,8,0,1,1,4.0,4.0,1,0
5,13,Espírito Santo,Bauru,1,Gorauskas,30.5,4,21,0,3,2,6,0,0,1,2,3,1,0,0,5.0,2.0,2,0
6,13,Espírito Santo,Bauru,1,Rashaun,8.3,0,5,0,1,0,1,0,0,0,0,0,1,1,0,3.0,2.0,0,0
7,13,Espírito Santo,Bauru,1,Muojeke,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
8,13,Espírito Santo,Bauru,1,Mateus,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9,13,Espírito Santo,Bauru,1,Collins,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,13,Espírito Santo,Bauru,1,Gaspar,6.3,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0.0,0.0,0,0
11,13,Espírito Santo,Bauru,1,Rafael,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,13,Espírito Santo,Bauru,1,Equipe,0.0,85,208,11,32,19,47,14,18,24,15,39,16,12,6,25.0,23.0,7,1
0,13,Bauru,Espírito Santo,2,Fischer,41.0,27,46,2,5,5,10,11,11,5,1,6,4,2,0,3.0,9.0,2,0
1,13,Bauru,Espírito Santo,2,Larry,37.8,16,31,0,3,6,9,4,4,4,2,6,3,1,0,2.0,4.0,3,0
2,13,Bauru,Espírito Santo,2,Murilo,35.2,14,35,0,1,2,11,10,10,7,2,9,0,0,1,4.0,7.0,5,0
3,13,Bauru,Espírito Santo,2,Barrios,24.8,9,23,2,5,1,3,1,2,4,1,5,2,0,0,3.0,1.0,2,0
4,13,Bauru,Espírito Santo,2,Mathias,10.9,9,12,0,0,3,4,3,4,2,0,2,0,0,2,2.0,3.0,1,0
5,13,Bauru,Espírito Santo,2,Andrezão,28.0,5,8,1,2,1,1,0,0,2,2,4,1,0,0,3.0,0.0,1,0
6,13,Bauru,Espírito Santo,2,Ayarza,20.8,5,8,1,2,1,1,0,0,3,0,3,0,0,1,2.0,0.0,1,0
7,13,Bauru,Espírito Santo,2,Lucas,8.9,3,6,1,2,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0,0
8,13,Bauru,Espírito Santo,2,Deodato,17.7,0,9,0,3,0,0,0,0,1,1,2,1,0,0,2.0,0.0,1,0
9,13,Bauru,Espírito Santo,2,Vezaro,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,13,Bauru,Espírito Santo,2,Equipe,0.0,88,178,7,23,19,39,29,31,35,11,46,11,5,4,22.0,24.0,16,0
0,13,Paulistano,Flamengo,1,André,20.3,19,32,5,8,2,4,0,0,1,1,2,2,1,0,1.0,1.0,3,0
1,13,Paulistano,Flamengo,1,Pedro,21.0,8,23,2,5,1,4,0,0,1,1,2,2,0,0,0.0,1.0,1,0
2,13,Paulistano,Flamengo,1,Holloway,22.4,8,18,0,2,3,5,2,2,2,0,2,0,0,0,3.0,3.0,2,0
3,13,Paulistano,Flamengo,1,César,26.1,8,18,2,4,1,3,0,0,4,2,6,1,0,0,2.0,1.0,1,0
4,13,Paulistano,Flamengo,1,Dawkins,20.4,6,19,0,3,3,5,0,0,4,0,4,4,3,0,3.0,2.0,1,0
5,13,Paulistano,Flamengo,1,Pilar,20.4,5,16,1,4,1,2,0,0,1,0,1,1,2,0,0.0,1.0,1,0
6,13,Paulistano,Flamengo,1,Renato,21.3,4,11,0,1,1,2,2,4,5,2,7,0,0,0,4.0,2.0,1,0
7,13,Paulistano,Flamengo,1,Labbate,11.5,4,6,0,0,2,3,0,0,1,1,2,0,0,1,1.0,3.0,2,1
8,13,Paulistano,Flamengo,1,Gemerson,10.8,3,10,0,1,1,3,1,1,0,1,1,1,0,0,0.0,1.0,0,0
9,13,Paulistano,Flamengo,1,Mineiro,15.5,2,8,0,0,1,4,0,0,0,0,0,0,0,0,5.0,0.0,4,0
10,13,Paulistano,Flamengo,1,Pecos,7.6,0,11,0,1,0,4,0,0,0,1,1,3,2,0,0.0,0.0,0,0
11,13,Paulistano,Flamengo,1,Arthur,2.8,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1.0,0.0,0,0
12,13,Paulistano,Flamengo,1,Equipe,0.0,67,172,10,29,16,39,5,7,21,13,34,14,9,1,21.0,15.0,16,1
0,13,Flamengo,Paulistano,2,Olivinha,30.0,25,36,4,7,6,6,1,3,12,2,14,0,0,0,0.0,3.0,2,0
1,13,Flamengo,Paulistano,2,Marquinhos,31.0,16,31,2,5,5,8,0,0,2,2,4,2,0,1,0.0,1.0,2,1
2,13,Flamengo,Paulistano,2,Laprovittola,27.4,14,29,3,7,2,3,1,2,3,0,3,4,0,0,1.0,3.0,3,0
3,13,Flamengo,Paulistano,2,Meyinsse,26.2,11,15,0,0,5,7,1,1,1,2,3,4,2,2,2.0,6.0,0,1
4,13,Flamengo,Paulistano,2,Marcelinho,22.5,9,24,2,6,1,2,1,2,4,0,4,2,1,0,4.0,1.0,0,0
5,13,Flamengo,Paulistano,2,Washam,15.0,9,20,1,3,3,5,0,1,2,2,4,1,2,0,3.0,1.0,0,0
6,13,Flamengo,Paulistano,2,Felicio,10.0,8,12,0,0,3,4,2,4,1,2,3,1,1,1,2.0,3.0,2,0
7,13,Flamengo,Paulistano,2,Shilton,12.9,6,8,0,0,3,4,0,0,0,1,1,0,0,0,3.0,1.0,1,1
8,13,Flamengo,Paulistano,2,Gegê,22.6,0,3,0,1,0,0,0,0,0,0,0,7,1,0,1.0,0.0,1,0
9,13,Flamengo,Paulistano,2,Douglas,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,13,Flamengo,Paulistano,2,Diego,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,13,Flamengo,Paulistano,2,Chupeta,1.5,0,3,0,1,0,0,0,0,1,0,1,0,1,0,0.0,0.0,0,0
12,13,Flamengo,Paulistano,2,Equipe,0.0,98,181,12,30,28,39,6,13,28,11,39,21,11,4,17.0,19.0,11,3
0,13,Minas,Limeira,1,Ansaloni,23.1,13,19,0,0,4,5,5,9,4,0,4,0,1,0,4.0,8.0,1,1
1,13,Minas,Limeira,1,Fuzaro,18.9,12,22,2,4,2,4,2,2,0,0,0,1,0,0,3.0,4.0,1,1
2,13,Minas,Limeira,1,Douglas Nunes,28.8,11,27,1,5,4,6,0,0,4,4,8,1,2,2,1.0,0.0,0,0
3,13,Minas,Limeira,1,Betinho,19.1,9,22,1,4,2,3,2,4,2,0,2,2,1,0,1.0,5.0,2,0
4,13,Minas,Limeira,1,Laing,24.4,8,17,1,1,2,6,1,2,0,0,0,0,0,0,2.0,1.0,2,0
5,13,Minas,Limeira,1,Elinho,22.1,5,11,0,0,2,5,1,1,2,0,2,4,0,0,0.0,1.0,2,0
6,13,Minas,Limeira,1,Coelho,22.7,3,14,1,2,0,4,0,0,3,0,3,3,0,0,1.0,2.0,3,0
7,13,Minas,Limeira,1,Rafa Moreira,8.2,3,6,1,2,0,0,0,0,1,0,1,0,0,0,3.0,0.0,1,0
8,13,Minas,Limeira,1,Bruno,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9,13,Minas,Limeira,1,Adriano,8.9,0,2,0,0,0,1,0,0,2,0,2,0,0,1,4.0,0.0,0,0
10,13,Minas,Limeira,1,Moisés,4.4,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2.0,0.0,1,0
11,13,Minas,Limeira,1,Wanderson,16.2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2.0,0.0,0,0
12,13,Minas,Limeira,1,Equipe,0.0,64,140,7,18,16,34,11,18,22,7,29,11,11,3,23.0,21.0,13,2
0,13,Limeira,Minas,2,Hélio,33.4,14,27,2,4,3,6,2,3,3,0,3,2,1,0,3.0,4.0,2,0
1,13,Limeira,Minas,2,David Jackson,26.9,14,21,3,5,0,0,5,6,3,0,3,0,1,0,2.0,7.0,2,0
2,13,Limeira,Minas,2,Wagner,27.0,9,15,0,0,3,4,3,7,0,2,2,0,0,1,5.0,5.0,1,0
3,13,Limeira,Minas,2,Deryk,18.1,9,18,2,5,1,1,1,1,2,0,2,2,1,0,1.0,1.0,1,0
4,13,Limeira,Minas,2,Renato Lamas,19.1,5,14,1,2,1,3,0,2,2,0,2,2,0,0,1.0,2.0,4,0
5,13,Limeira,Minas,2,B. Fiorotto,28.1,5,18,0,0,2,7,1,4,8,4,12,2,1,0,3.0,2.0,2,0
6,13,Limeira,Minas,2,Ramon,29.0,4,14,0,2,1,3,2,2,3,0,3,2,2,0,4.0,2.0,3,0
7,13,Limeira,Minas,2,Matheus Dalla,11.1,2,10,0,2,1,2,0,0,0,1,1,0,1,0,2.0,1.0,0,0
8,13,Limeira,Minas,2,Du Sommer,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9,13,Limeira,Minas,2,Renan,7.4,0,4,0,0,0,2,0,0,1,0,1,0,0,0,0.0,0.0,1,0
10,13,Limeira,Minas,2,Equipe,0.0,62,141,8,20,12,28,14,25,24,10,34,10,10,1,21.0,24.0,16,0
0,13,Palmeiras,Mogi,1,Dos Santos,41.9,25,39,0,0,9,15,7,9,10,8,18,2,1,1,3.0,7.0,1,1
1,13,Palmeiras,Mogi,1,Neto,37.3,19,35,2,5,4,7,5,6,1,0,1,2,4,0,3.0,4.0,3,0
2,13,Palmeiras,Mogi,1,Maxi Stanic,47.4,15,23,2,3,0,2,9,10,4,0,4,7,2,0,3.0,7.0,8,0
3,13,Palmeiras,Mogi,1,Guto,31.6,13,33,3,8,2,4,0,1,3,0,3,4,2,0,3.0,2.0,1,0
4,13,Palmeiras,Mogi,1,Tiagão,29.5,12,24,0,2,4,7,4,4,6,0,6,1,0,0,5.0,3.0,3,0
5,13,Palmeiras,Mogi,1,Wiggins,19.5,7,14,0,0,3,6,1,2,2,4,6,1,0,0,4.0,1.0,1,0
6,13,Palmeiras,Mogi,1,Tyrone,18.7,5,17,0,0,2,8,1,1,5,1,6,1,2,0,4.0,2.0,2,1
7,13,Palmeiras,Mogi,1,Fabricio,24.1,2,11,0,1,0,2,2,4,0,0,0,0,0,0,5.0,3.0,0,0
8,13,Palmeiras,Mogi,1,Vinicius,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9,13,Palmeiras,Mogi,1,Igor,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,13,Palmeiras,Mogi,1,R. Piru,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,13,Palmeiras,Mogi,1,Murilo,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,13,Palmeiras,Mogi,1,Equipe,0.0,98,196,7,19,24,51,29,37,33,14,47,18,14,1,30.0,29.0,19,2
0,13,Mogi,Palmeiras,2,Jeff,41.8,19,45,0,4,8,14,3,5,6,3,9,1,2,1,2.0,4.0,2,0
1,13,Mogi,Palmeiras,2,Filipin,34.5,16,30,2,6,1,2,8,8,2,3,5,4,2,0,4.0,7.0,4,0
2,13,Mogi,Palmeiras,2,Alemão,41.6,15,25,0,3,4,4,7,8,12,0,12,1,1,0,4.0,4.0,2,0
3,13,Mogi,Palmeiras,2,Jason Smith,32.7,15,23,1,3,4,5,4,4,3,1,4,6,1,0,5.0,4.0,3,0
4,13,Mogi,Palmeiras,2,Ted,37.9,12,17,2,3,2,2,2,4,2,0,2,1,2,0,4.0,2.0,0,0
5,13,Mogi,Palmeiras,2,Toledo,21.7,6,10,0,0,2,4,2,2,0,0,0,3,2,0,1.0,6.0,2,0
6,13,Mogi,Palmeiras,2,PH Macedo,4.9,3,9,1,3,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0,0
7,13,Mogi,Palmeiras,2,Sidão,2.8,2,2,0,0,1,1,0,0,1,0,1,0,0,0,3.0,0.0,1,0
8,13,Mogi,Palmeiras,2,Patekoski,9.8,2,7,0,1,1,2,0,0,0,0,0,0,0,0,0.0,1.0,0,0
9,13,Mogi,Palmeiras,2,Jefferson,5.5,1,6,0,0,0,2,1,2,0,0,0,1,0,0,4.0,1.0,1,0
10,13,Mogi,Palmeiras,2,Gustavinho,15.3,0,12,0,0,0,6,0,0,0,0,0,0,1,0,2.0,1.0,5,0
11,13,Mogi,Palmeiras,2,Vithinho,1.5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,13,Mogi,Palmeiras,2,Equipe,0.0,91,188,6,23,23,43,27,33,29,7,36,18,14,1,29.0,30.0,20,0
0,13,Goiânia,Sesi Franca,1,Diego,37.6,33,55,3,8,7,10,10,11,5,1,6,4,1,0,2.0,8.0,4,0
1,13,Goiânia,Sesi Franca,1,Murilo,36.8,21,31,2,4,6,7,3,5,1,0,1,1,3,0,2.0,4.0,2,1
2,13,Goiânia,Sesi Franca,1,Fernando,38.9,12,14,0,0,5,6,2,2,3,1,4,6,2,0,3.0,2.0,1,0
3,13,Goiânia,Sesi Franca,1,F. Penna,11.2,5,11,1,3,1,1,0,0,3,0,3,1,0,0,1.0,1.0,0,0
4,13,Goiânia,Sesi Franca,1,Coimbra,18.5,5,15,0,1,1,4,3,4,2,2,4,0,0,0,5.0,3.0,1,1
5,13,Goiânia,Sesi Franca,1,Rafinha,30.0,5,16,0,3,1,2,3,3,2,0,2,5,1,1,2.0,2.0,2,0
6,13,Goiânia,Sesi Franca,1,Lacerda,18.3,2,4,0,0,1,2,0,0,3,0,3,0,1,1,4.0,0.0,0,0
7,13,Goiânia,Sesi Franca,1,Raphael,4.5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0
8,13,Goiânia,Sesi Franca,1,Fábio,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9,13,Goiânia,Sesi Franca,1,Felippe,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,13,Goiânia,Sesi Franca,1,Adyb,4.3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0,1.0,1,0
11,13,Goiânia,Sesi Franca,1,Taboada,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,13,Goiânia,Sesi Franca,1,Equipe,0.0,83,148,6,19,22,33,21,25,19,7,26,17,9,2,20.0,21.0,11,2
0,13,Sesi Franca,Goiânia,2,Prestes,25.1,18,32,0,0,6,12,6,8,3,5,8,2,0,0,4.0,6.0,2,0
1,13,Sesi Franca,Goiânia,2,Léo Meindl,34.2,18,31,3,7,3,3,3,4,2,1,3,1,2,0,4.0,2.0,0,0
2,13,Sesi Franca,Goiânia,2,Jhonatan,24.5,14,29,3,7,2,3,1,2,2,1,3,1,1,0,2.0,3.0,0,1
3,13,Sesi Franca,Goiânia,2,Figueroa,33.3,8,23,2,5,1,4,0,0,0,2,2,6,1,0,4.0,2.0,2,0
4,13,Sesi Franca,Goiânia,2,Lucas,32.7,7,24,0,2,3,8,1,2,2,4,6,2,0,2,3.0,2.0,3,0
5,13,Sesi Franca,Goiânia,2,Basden,14.5,7,14,1,2,2,4,0,0,1,0,1,0,0,0,0.0,1.0,2,0
6,13,Sesi Franca,Goiânia,2,Cauê,11.0,4,4,0,0,2,2,0,0,0,1,1,0,2,0,1.0,0.0,2,0
7,13,Sesi Franca,Goiânia,2,J. Socas,9.6,2,6,0,0,1,3,0,0,2,0,2,2,1,0,0.0,2.0,0,0
8,13,Sesi Franca,Goiânia,2,Feliciano,5.0,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0.0,1.0,1,0
9,13,Sesi Franca,Goiânia,2,Antonio,2.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0,0
10,13,Sesi Franca,Goiânia,2,Maique,8.0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,3.0,1.0,0,0
11,13,Sesi Franca,Goiânia,2,André M.,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,13,Sesi Franca,Goiânia,2,Equipe,0.0,78,165,9,23,20,40,11,16,15,17,32,14,9,3,22.0,20.0,12,1
0,13,Pinheiros,Basq. Cearense,1,Mineiro,31.3,22,39,2,6,6,8,4,5,5,1,6,1,2,0,3.0,4.0,3,0
1,13,Pinheiros,Basq. Cearense,1,Shamell,37.7,22,35,2,3,4,9,8,8,3,0,3,4,3,0,2.0,3.0,1,0
2,13,Pinheiros,Basq. Cearense,1,Toyloy,20.8,18,24,0,0,8,11,2,2,7,0,7,0,0,0,2.0,2.0,3,2
3,13,Pinheiros,Basq. Cearense,1,Joe Smith,33.9,15,33,3,7,2,5,2,2,3,3,6,13,1,1,1.0,4.0,2,0
4,13,Pinheiros,Basq. Cearense,1,A. Bambu,13.0,5,9,0,1,0,0,5,6,2,2,4,1,0,1,1.0,3.0,0,0
5,13,Pinheiros,Basq. Cearense,1,Babby,14.5,4,12,0,0,1,4,2,4,0,3,3,0,2,0,3.0,3.0,3,0
6,13,Pinheiros,Basq. Cearense,1,Bruno Caboclo,20.0,4,10,0,1,2,3,0,1,2,0,2,1,1,1,0.0,2.0,1,2
7,13,Pinheiros,Basq. Cearense,1,Lucas Dias,15.6,3,18,1,4,0,2,0,2,2,1,3,1,0,0,3.0,1.0,1,0
8,13,Pinheiros,Basq. Cearense,1,Bruno Mortari,6.2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3.0,0.0,0,0
9,13,Pinheiros,Basq. Cearense,1,Georginho,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0
10,13,Pinheiros,Basq. Cearense,1,Humberto,6.1,0,6,0,2,0,0,0,0,1,0,1,0,2,0,0.0,0.0,3,0
11,13,Pinheiros,Basq. Cearense,1,Morro,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,13,Pinheiros,Basq. Cearense,1,Equipe,0.0,93,186,8,24,23,42,23,30,27,13,40,21,13,3,19.0,22.0,17,4
0,13,Basq. Cearense,Pinheiros,2,Brown,22.9,16,30,1,3,5,8,3,5,4,1,5,0,1,0,4.0,6.0,3,0
1,13,Basq. Cearense,Pinheiros,2,Jimmy,29.3,10,27,2,5,2,6,0,0,3,3,6,1,4,0,1.0,0.0,4,0
2,13,Basq. Cearense,Pinheiros,2,André Goes,15.5,10,16,0,0,4,7,2,2,0,1,1,0,1,0,3.0,2.0,2,0
3,13,Basq. Cearense,Pinheiros,2,Devon,27.4,8,15,0,0,3,6,2,3,3,0,3,0,1,2,3.0,4.0,0,0
4,13,Basq. Cearense,Pinheiros,2,Davi,22.0,8,15,0,1,4,6,0,0,1,1,2,3,1,0,3.0,0.0,2,0
5,13,Basq. Cearense,Pinheiros,2,Nick,20.4,7,28,0,3,3,9,1,1,1,1,2,1,0,0,1.0,2.0,0,1
6,13,Basq. Cearense,Pinheiros,2,Felipe,27.4,6,19,0,3,3,5,0,0,4,1,5,1,0,0,2.0,1.0,1,0
7,13,Basq. Cearense,Pinheiros,2,Erick,9.6,3,3,1,1,0,0,0,0,1,1,2,1,0,0,3.0,0.0,1,0
8,13,Basq. Cearense,Pinheiros,2,Matheus,7.9,3,15,0,3,0,1,3,4,1,0,1,1,0,0,0.0,2.0,1,0
9,13,Basq. Cearense,Pinheiros,2,Drudi,7.3,2,4,0,0,0,1,2,2,0,1,1,0,0,0,1.0,1.0,0,0
10,13,Basq. Cearense,Pinheiros,2,Victor,2.3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0
11,13,Basq. Cearense,Pinheiros,2,Paranhos,8.2,0,8,0,2,0,1,0,0,0,0,0,0,2,0,2.0,1.0,0,0
12,13,Basq. Cearense,Pinheiros,2,Equipe,0.0,73,180,4,21,24,50,13,17,21,14,35,8,13,2,24.0,19.0,14,1
0,13,Espírito Santo,Limeira,1,Rashaun,24.9,17,24,3,4,3,5,2,2,0,0,0,0,1,0,2.0,3.0,2,0
1,13,Espírito Santo,Limeira,1,Gorauskas,19.9,12,20,1,3,4,5,1,1,3,1,4,1,0,0,5.0,1.0,0,0
2,13,Espírito Santo,Limeira,1,Eddy,25.4,10,22,0,4,4,4,2,2,1,2,3,2,0,0,1.0,2.0,0,0
3,13,Espírito Santo,Limeira,1,Cicero,28.9,10,22,0,1,3,6,4,7,6,1,7,3,2,0,2.0,4.0,0,0
4,13,Espírito Santo,Limeira,1,Edu Mariano,19.8,10,14,1,2,2,2,3,4,3,0,3,3,1,0,4.0,3.0,3,0
5,13,Espírito Santo,Limeira,1,Gaspar,20.3,9,15,0,1,4,5,1,2,2,0,2,1,0,0,1.0,2.0,0,0
6,13,Espírito Santo,Limeira,1,Collins,26.0,6,16,0,2,1,3,4,4,0,0,0,4,0,0,1.0,4.0,2,0
7,13,Espírito Santo,Limeira,1,Daniel Filé,17.7,5,10,0,0,2,4,1,2,4,1,5,0,1,1,2.0,3.0,3,0
8,13,Espírito Santo,Limeira,1,Arnaldinho,17.2,5,14,1,4,1,1,0,0,1,1,2,0,0,0,1.0,1.0,2,0
9,13,Espírito Santo,Limeira,1,Mateus,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,13,Espírito Santo,Limeira,1,Robson,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,13,Espírito Santo,Limeira,1,Rafael,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,13,Espírito Santo,Limeira,1,Equipe,0.0,84,157,6,21,24,35,18,24,23,7,30,14,5,1,19.0,23.0,12,0
0,13,Limeira,Espírito Santo,2,David Jackson,30.5,33,43,4,6,8,10,5,5,3,0,3,0,2,0,2.0,4.0,0,0
1,13,Limeira,Espírito Santo,2,Matheus Dalla,18.4,12,29,4,9,0,1,0,0,0,1,1,1,1,0,4.0,0.0,1,0
2,13,Limeira,Espírito Santo,2,Ramon,33.3,12,27,3,7,1,2,1,2,4,2,6,2,2,0,3.0,4.0,0,0
3,13,Limeira,Espírito Santo,2,Hélio,28.0,11,22,2,3,1,5,3,3,1,1,2,4,2,0,0.0,3.0,1,0
4,13,Limeira,Espírito Santo,2,Wagner,18.7,10,12,0,0,5,6,0,0,2,3,5,0,0,1,4.0,3.0,3,0
5,13,Limeira,Espírito Santo,2,Renato Lamas,25.4,8,26,2,6,1,4,0,0,2,0,2,2,0,0,4.0,0.0,2,0
6,13,Limeira,Espírito Santo,2,B. Fiorotto,23.6,6,14,0,0,1,4,4,6,2,0,2,4,0,0,4.0,4.0,3,0
7,13,Limeira,Espírito Santo,2,Renan,9.9,4,4,0,0,2,2,0,0,1,1,2,0,0,0,0.0,1.0,0,0
8,13,Limeira,Espírito Santo,2,Deryk,9.9,3,5,1,1,0,1,0,0,1,0,1,0,0,0,2.0,0.0,1,0
9,13,Limeira,Espírito Santo,2,Du Sommer,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,13,Limeira,Espírito Santo,2,Equipe,0.0,99,182,16,32,19,35,13,16,20,9,29,13,11,1,23.0,19.0,11,0
0,13,Minas,Bauru,1,George,24.4,13,22,0,0,5,7,3,8,4,3,7,0,0,0,4.0,8.0,2,0
1,13,Minas,Bauru,1,Betinho,17.6,11,33,2,5,1,7,3,4,0,1,1,0,2,0,3.0,2.0,2,0
2,13,Minas,Bauru,1,Laing,23.4,10,27,2,3,2,9,0,0,1,3,4,3,0,1,2.0,1.0,1,1
3,13,Minas,Bauru,1,Fuzaro,16.3,9,22,1,4,2,4,2,2,0,1,1,0,1,0,2.0,1.0,2,0
4,13,Minas,Bauru,1,Douglas Nunes,30.0,8,24,2,4,1,6,0,0,7,3,10,2,1,0,1.0,0.0,0,0
5,13,Minas,Bauru,1,Coelho,16.0,8,14,1,2,2,3,1,2,1,1,2,5,1,0,2.0,3.0,2,0
6,13,Minas,Bauru,1,Elinho,18.8,7,14,1,2,2,4,0,0,3,0,3,4,1,0,4.0,2.0,3,0
7,13,Minas,Bauru,1,Rafa Moreira,10.1,5,10,1,2,1,1,0,2,2,0,2,1,0,0,2.0,1.0,0,0
8,13,Minas,Bauru,1,Adriano,5.1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0.0,1.0,0,0
9,13,Minas,Bauru,1,Wanderson,13.1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0,0
10,13,Minas,Bauru,1,Moisés,3.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0,0
11,13,Minas,Bauru,1,Bruno,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,13,Minas,Bauru,1,Equipe,0.0,71,169,10,23,16,41,9,18,19,16,35,15,13,1,21.0,21.0,12,1
0,13,Bauru,Minas,2,Fischer,27.1,20,26,4,6,2,2,4,4,4,0,4,5,3,0,4.0,3.0,4,0
1,13,Bauru,Minas,2,Larry,37.6,18,31,0,1,7,12,4,4,4,3,7,2,2,2,3.0,5.0,3,0
2,13,Bauru,Minas,2,Murilo,13.3,17,28,3,3,3,8,2,3,5,4,9,2,0,1,4.0,5.0,1,0
3,13,Bauru,Minas,2,Deodato,22.2,9,27,1,5,1,4,4,4,2,0,2,1,1,2,4.0,4.0,2,0
4,13,Bauru,Minas,2,Ayarza,17.4,4,12,0,0,1,5,2,2,2,1,3,2,0,0,2.0,2.0,4,0
5,13,Bauru,Minas,2,Andrezão,5.4,3,9,1,1,0,3,0,0,3,3,6,0,1,0,0.0,1.0,1,0
6,13,Bauru,Minas,2,Barrios,13.9,2,11,0,3,1,1,0,0,3,1,4,2,0,0,3.0,0.0,2,0
7,13,Bauru,Minas,2,Mathias,8.9,2,2,0,0,1,1,0,0,1,0,1,0,0,0,1.0,0.0,0,0
8,13,Bauru,Minas,2,Lucas,13.8,2,8,0,2,0,0,2,2,0,0,0,0,1,0,0.0,1.0,0,0
9,13,Bauru,Minas,2,Vezaro,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,13,Bauru,Minas,2,Equipe,0.0,77,154,9,21,16,36,18,19,25,12,37,14,10,5,21.0,21.0,17,0
0,13,Paulistano,Macaé Basquete,1,Renato,32.1,18,23,0,1,8,9,2,2,5,1,6,2,3,0,3.0,1.0,2,1
1,13,Paulistano,Macaé Basquete,1,Holloway,36.5,18,38,2,5,0,5,12,13,3,2,5,3,2,0,4.0,9.0,4,0
2,13,Paulistano,Macaé Basquete,1,Dawkins,26.0,17,26,2,4,3,4,5,6,1,0,1,6,3,0,3.0,7.0,1,0
3,13,Paulistano,Macaé Basquete,1,Pilar,24.8,15,26,2,5,3,4,3,3,2,0,2,1,0,0,4.0,3.0,1,0
4,13,Paulistano,Macaé Basquete,1,Pedro,20.8,12,20,2,4,2,3,2,2,0,1,1,2,1,0,1.0,1.0,0,0
5,13,Paulistano,Macaé Basquete,1,Mineiro,14.1,9,18,0,0,4,8,1,2,2,5,7,0,0,0,4.0,2.0,1,0
6,13,Paulistano,Macaé Basquete,1,César,13.8,8,16,2,4,1,2,0,0,0,0,0,0,1,0,4.0,0.0,2,0
7,13,Paulistano,Macaé Basquete,1,Pecos,13.8,5,10,1,2,1,2,0,0,1,0,1,4,1,0,2.0,0.0,0,0
