,Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
3,18,Minas,Mogi,2,Paranhos,14.3,6,12,0,0,3,6,0,0,3,1,4,0,0,0,1.0,0.0,1,0
4,18,Minas,Mogi,2,Sam Daniel,14.9,6,20,2,6,0,1,0,0,3,1,4,0,0,0,0.0,0.0,0,0
5,18,Minas,Mogi,2,Wesley,28.9,5,22,0,0,2,9,1,4,3,8,11,2,0,1,2.0,3.0,2,0
6,18,Minas,Mogi,2,Bob,12.4,5,12,1,2,1,3,0,0,2,2,4,1,0,0,2.0,2.0,3,0
7,18,Minas,Mogi,2,Leonardo,20.3,2,6,0,0,1,2,0,2,8,2,10,0,1,3,0.0,4.0,2,0
8,18,Minas,Mogi,2,Lucas,11.9,2,8,0,0,1,4,0,0,0,0,0,0,0,0,1.0,1.0,1,0
9,18,Minas,Mogi,2,Augusto,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,18,Minas,Mogi,2,Gui Carvalho,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,18,Minas,Mogi,2,Equipe,0.0,64,170,8,23,18,46,4,9,28,16,44,5,8,4,13.0,13.0,14,0
0,18,Joinville   AABJ ,Minas,1,Vezaro,27.5,18,35,0,3,8,12,2,2,5,3,8,1,1,0,0.0,1.0,1,0
1,18,Joinville   AABJ ,Minas,1,Starks,28.3,16,30,2,6,4,5,2,2,2,0,2,1,3,0,1.0,1.0,3,0
2,18,Joinville   AABJ ,Minas,1,Mathias,26.9,12,21,2,3,3,6,0,0,5,0,5,0,0,4,5.0,1.0,2,0
3,18,Joinville   AABJ ,Minas,1,J. Socas,24.0,10,17,1,2,3,5,1,1,6,2,8,1,1,1,0.0,1.0,1,0
4,18,Joinville   AABJ ,Minas,1,Cook,30.6,8,41,1,8,2,8,1,1,2,1,3,4,1,1,4.0,3.0,1,0
5,18,Joinville   AABJ ,Minas,1,Maxwell,20.2,6,7,0,0,3,3,0,1,3,3,6,1,1,0,5.0,2.0,1,3
6,18,Joinville   AABJ ,Minas,1,Vezarinho,17.0,5,20,1,4,1,4,0,0,0,1,1,1,0,0,2.0,1.0,1,0
7,18,Joinville   AABJ ,Minas,1,Weihermann,4.9,3,5,0,0,0,1,3,3,0,0,0,0,0,0,1.0,1.0,0,0
8,18,Joinville   AABJ ,Minas,1,Dieguinho,7.9,2,5,0,1,1,1,0,0,0,0,0,1,1,0,0.0,1.0,1,0
9,18,Joinville   AABJ ,Minas,1,Rosniak,6.2,0,8,0,2,0,0,0,0,0,2,2,0,0,0,2.0,0.0,0,0
10,18,Joinville   AABJ ,Minas,1,A. Bambu,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,18,Joinville   AABJ ,Minas,1,Colimerio,6.6,0,5,0,1,0,1,0,0,0,1,1,0,0,0,0.0,0.0,0,0
12,18,Joinville   AABJ ,Minas,1,Equipe,0.0,80,194,7,30,25,46,9,10,24,14,38,10,8,6,20.0,12.0,11,3
0,18,Minas,Joinville   AABJ ,2,D. Coleman,32.7,26,48,3,6,7,13,3,4,5,1,6,2,0,0,3.0,3.0,1,0
1,18,Minas,Joinville   AABJ ,2,Wesley,30.8,15,32,1,2,5,11,2,4,9,2,11,5,0,0,1.0,3.0,3,1
2,18,Minas,Joinville   AABJ ,2,Jefferson,31.6,14,20,2,4,3,3,2,2,3,0,3,1,0,0,2.0,1.0,1,0
3,18,Minas,Joinville   AABJ ,2,Paranhos,18.7,10,18,0,0,5,8,0,2,2,2,4,0,0,1,4.0,4.0,1,0
4,18,Minas,Joinville   AABJ ,2,Bob,21.8,9,23,0,3,3,5,3,4,4,2,6,3,1,0,1.0,2.0,1,0
5,18,Minas,Joinville   AABJ ,2,Leonardo,17.3,6,11,0,0,2,4,2,3,2,4,6,1,0,0,0.0,5.0,0,0
6,18,Minas,Joinville   AABJ ,2,Gegê,26.9,5,15,1,3,1,3,0,0,1,0,1,6,3,0,1.0,1.0,4,0
7,18,Minas,Joinville   AABJ ,2,Lucas,14.1,4,13,0,1,2,4,0,2,1,1,2,3,1,0,0.0,1.0,0,0
8,18,Minas,Joinville   AABJ ,2,Augusto,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9,18,Minas,Joinville   AABJ ,2,Sam Daniel,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0
10,18,Minas,Joinville   AABJ ,2,Gui Carvalho,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,18,Minas,Joinville   AABJ ,2,Equipe,0.0,89,180,7,19,28,51,12,21,31,15,46,21,5,1,13.0,20.0,11,1
0,18,Botafogo,Sesi Franca,1,Arthur,37.1,17,40,2,6,5,10,1,2,5,1,6,4,0,0,3.0,2.0,2,1
1,18,Botafogo,Sesi Franca,1,Ansaloni,27.5,15,25,1,2,5,8,2,3,6,2,8,0,1,0,4.0,2.0,0,0
2,18,Botafogo,Sesi Franca,1,Coelho,16.0,9,20,1,4,2,3,2,2,2,0,2,2,1,0,1.0,2.0,2,0
3,18,Botafogo,Sesi Franca,1,Guga,35.9,9,22,1,4,3,5,0,0,1,0,1,5,1,0,2.0,1.0,3,0
4,18,Botafogo,Sesi Franca,1,Diego,21.2,9,18,1,2,2,5,2,2,4,3,7,0,2,1,4.0,5.0,0,0
5,18,Botafogo,Sesi Franca,1,Jackson,19.1,6,19,0,3,2,4,2,2,2,0,2,1,0,0,3.0,1.0,2,0
6,18,Botafogo,Sesi Franca,1,Fabrício,13.9,2,5,0,1,1,1,0,0,0,2,2,1,0,0,2.0,1.0,0,0
7,18,Botafogo,Sesi Franca,1,Mogi,24.8,2,13,0,3,1,2,0,0,2,0,2,3,0,0,4.0,0.0,1,0
8,18,Botafogo,Sesi Franca,1,Maique,2.3,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0.0,1.0,1,0
9,18,Botafogo,Sesi Franca,1,Guapi,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,18,Botafogo,Sesi Franca,1,Yan,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,18,Botafogo,Sesi Franca,1,Pedro,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,18,Botafogo,Sesi Franca,1,Equipe,0.0,69,164,6,25,21,39,9,11,24,13,37,16,5,1,23.0,15.0,11,1
0,18,Sesi Franca,Botafogo,2,Lucas Dias,33.3,28,41,4,7,7,8,2,4,5,2,7,2,1,2,3.0,5.0,0,0
1,18,Sesi Franca,Botafogo,2,David Jackson,37.9,17,32,3,6,3,6,2,2,3,0,3,3,1,0,2.0,5.0,2,0
2,18,Sesi Franca,Botafogo,2,Jimmy,34.9,7,24,1,4,1,5,2,2,1,1,2,3,2,0,2.0,1.0,2,0
3,18,Sesi Franca,Botafogo,2,Cipolini,26.2,6,11,0,1,1,1,4,6,5,0,5,0,0,0,4.0,8.0,1,1
4,18,Sesi Franca,Botafogo,2,Elinho,20.9,4,12,0,2,2,3,0,0,3,1,4,5,1,0,0.0,1.0,2,0
5,18,Sesi Franca,Botafogo,2,Didi,19.5,4,19,0,3,1,4,2,2,1,1,2,1,0,0,2.0,1.0,5,1
6,18,Sesi Franca,Botafogo,2,Guilherme,8.3,3,6,1,2,0,0,0,0,2,0,2,0,0,0,1.0,0.0,0,0
7,18,Sesi Franca,Botafogo,2,Alexey,19.1,2,10,0,2,1,2,0,0,2,1,3,1,0,0,1.0,1.0,0,0
8,18,Sesi Franca,Botafogo,2,André Goes,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9,18,Sesi Franca,Botafogo,2,Hettsheimeir,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,18,Sesi Franca,Botafogo,2,Adriano Big,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,18,Sesi Franca,Botafogo,2,Equipe,0.0,71,155,9,27,16,29,12,16,25,7,32,15,5,2,15.0,22.0,12,2
0,18,Flamengo,São José,1,Marquinhos,32.4,24,36,3,7,3,3,9,9,4,0,4,2,0,0,3.0,5.0,1,1
1,18,Flamengo,São José,1,Olivinha,26.4,22,28,1,2,7,8,5,6,7,1,8,0,2,0,2.0,5.0,1,0
2,18,Flamengo,São José,1,Balbi,28.9,17,27,3,5,2,4,4,4,0,0,0,2,1,0,2.0,5.0,4,0
3,18,Flamengo,São José,1,Varejão,32.2,14,27,0,1,5,10,4,4,7,3,10,2,0,0,4.0,7.0,2,0
4,18,Flamengo,São José,1,Mineiro,20.0,8,21,0,1,3,7,2,4,3,2,5,1,0,0,2.0,3.0,1,0
5,18,Flamengo,São José,1,Jhonatan,16.8,5,11,1,3,0,0,2,2,0,1,1,2,0,0,4.0,2.0,0,0
6,18,Flamengo,São José,1,Crescenzi,10.8,4,4,0,0,2,2,0,0,1,1,2,1,1,0,2.0,0.0,0,0
7,18,Flamengo,São José,1,Davi,16.7,2,7,0,1,1,2,0,0,0,2,2,7,1,0,3.0,0.0,5,0
8,18,Flamengo,São José,1,Ruan,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9,18,Flamengo,São José,1,Aieser,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,18,Flamengo,São José,1,Deryk,15.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0.0,3,0
11,18,Flamengo,São José,1,Matheusinho,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,18,Flamengo,São José,1,Equipe,0.0,96,161,8,20,23,36,26,29,25,13,38,18,5,0,24.0,27.0,17,1
0,18,São José,Flamengo,2,Pedro,25.2,18,30,1,4,6,7,3,4,1,0,1,1,0,0,3.0,5.0,1,0
1,18,São José,Flamengo,2,Sahdi,26.5,13,23,1,3,2,3,6,8,2,0,2,8,2,0,0.0,6.0,3,0
2,18,São José,Flamengo,2,Douglas Nunes,26.0,11,22,1,4,3,4,2,2,4,1,5,1,3,0,3.0,1.0,3,0
3,18,São José,Flamengo,2,Pastor,14.2,9,15,2,4,1,1,1,1,1,0,1,1,0,0,2.0,1.0,0,0
4,18,São José,Flamengo,2,Mineiro,25.4,8,19,0,0,4,8,0,3,2,0,2,3,1,0,3.0,3.0,1,0
5,18,São José,Flamengo,2,Márcio,26.4,7,15,1,3,1,2,2,2,3,0,3,1,2,0,3.0,1.0,0,0
6,18,São José,Flamengo,2,Hélio,16.0,7,11,1,2,2,2,0,1,0,0,0,4,1,0,2.0,2.0,1,0
7,18,São José,Flamengo,2,Coimbra,11.9,5,8,0,0,2,3,1,2,0,0,0,0,1,0,5.0,1.0,1,1
8,18,São José,Flamengo,2,Dedé,14.7,3,6,0,1,1,1,1,1,0,2,2,0,2,0,2.0,2.0,1,0
9,18,São José,Flamengo,2,Schneider,13.8,2,11,0,3,1,1,0,0,0,0,0,4,0,0,5.0,1.0,0,0
10,18,São José,Flamengo,2,Guirro,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,18,São José,Flamengo,2,Equipe,0.0,83,160,7,24,23,32,16,24,14,3,17,23,12,0,29.0,23.0,12,1
0,18,Basq. Cearense,Mogi,1,Felipe,29.4,17,41,3,7,4,10,0,0,5,3,8,0,2,1,4.0,0.0,3,0
1,18,Basq. Cearense,Mogi,1,Sualisson,24.3,13,17,1,1,4,5,2,4,3,2,5,0,1,3,3.0,3.0,2,0
2,18,Basq. Cearense,Mogi,1,Alex,28.9,10,21,2,3,1,5,2,2,0,3,3,1,1,0,2.0,4.0,0,0
3,18,Basq. Cearense,Mogi,1,Paulinho,10.9,6,16,2,4,0,2,0,0,0,0,0,1,0,0,3.0,1.0,2,0
4,18,Basq. Cearense,Mogi,1,Rashaun,33.5,5,23,1,5,1,4,0,0,1,1,2,4,0,1,2.0,0.0,0,0
5,18,Basq. Cearense,Mogi,1,Brite,5.7,3,10,0,1,1,3,1,1,1,0,1,1,2,0,1.0,1.0,0,0
6,18,Basq. Cearense,Mogi,1,B. Fiorotto,23.8,2,15,0,1,1,5,0,2,7,1,8,3,1,1,2.0,3.0,0,0
7,18,Basq. Cearense,Mogi,1,Cobb,29.7,2,23,0,5,1,4,0,0,3,1,4,3,2,0,0.0,0.0,1,0
8,18,Basq. Cearense,Mogi,1,Paulo,9.2,2,14,0,4,1,1,0,0,0,0,0,0,1,0,2.0,0.0,0,0
9,18,Basq. Cearense,Mogi,1,Léo W.,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,18,Basq. Cearense,Mogi,1,Gabriel,0.4,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0
11,18,Basq. Cearense,Mogi,1,Victor,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,18,Basq. Cearense,Mogi,1,Equipe,0.0,60,183,9,32,14,39,5,9,24,14,38,13,10,6,19.0,12.0,9,0
0,18,Mogi,Basq. Cearense,2,Deodato,30.4,21,32,4,7,3,3,3,5,3,0,3,3,1,0,2.0,4.0,2,1
1,18,Mogi,Basq. Cearense,2,Gruber,28.0,12,17,2,3,3,4,0,0,2,1,3,2,1,2,4.0,1.0,3,0
2,18,Mogi,Basq. Cearense,2,Pecos,30.4,10,21,1,3,3,5,1,2,5,1,6,2,3,0,0.0,1.0,3,0
3,18,Mogi,Basq. Cearense,2,JP Batista,30.2,9,20,0,0,4,9,1,2,11,2,13,0,0,0,2.0,3.0,3,0
4,18,Mogi,Basq. Cearense,2,Shamell,31.8,8,29,0,4,2,6,4,5,5,1,6,6,0,0,0.0,4.0,2,0
5,18,Mogi,Basq. Cearense,2,Cafferata,15.7,7,9,1,1,1,2,2,2,1,0,1,0,0,0,1.0,1.0,2,0
6,18,Mogi,Basq. Cearense,2,João Pedro,11.8,4,8,0,0,1,3,2,2,5,2,7,1,0,0,1.0,2.0,0,0
7,18,Mogi,Basq. Cearense,2,Filipin,18.7,2,7,0,1,1,2,0,0,0,0,0,0,1,0,2.0,1.0,0,0
8,18,Mogi,Basq. Cearense,2,Lessa,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9,18,Mogi,Basq. Cearense,2,Lucas,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0
10,18,Mogi,Basq. Cearense,2,Equipe,0.0,73,143,8,19,18,34,13,18,35,7,42,14,6,2,12.0,18.0,15,1
0,18,Vasco da Gama,Sesi Franca,1,Okorie,32.7,26,45,2,4,4,9,12,15,7,0,7,1,0,0,3.0,11.0,0,0
1,18,Vasco da Gama,Sesi Franca,1,C. Torres,28.4,14,21,0,1,7,9,0,0,3,1,4,0,1,0,2.0,1.0,3,0
2,18,Vasco da Gama,Sesi Franca,1,Stocks,35.7,10,30,1,4,3,8,1,2,2,0,2,5,0,0,3.0,2.0,2,0
3,18,Vasco da Gama,Sesi Franca,1,Gemerson,27.0,8,33,1,7,1,4,3,4,9,2,11,3,2,0,1.0,2.0,2,0
4,18,Vasco da Gama,Sesi Franca,1,Rafael,18.3,6,10,0,0,3,5,0,0,2,7,9,0,0,0,4.0,1.0,0,0
5,18,Vasco da Gama,Sesi Franca,1,Duda,23.8,5,22,1,6,1,2,0,0,4,0,4,4,0,0,2.0,1.0,1,0
6,18,Vasco da Gama,Sesi Franca,1,Vithinho,15.0,5,13,1,3,1,2,0,0,1,0,1,2,0,0,2.0,1.0,1,0
7,18,Vasco da Gama,Sesi Franca,1,Pilar,8.0,4,4,0,0,2,2,0,0,0,0,0,0,1,0,4.0,0.0,1,0
8,18,Vasco da Gama,Sesi Franca,1,Alexei,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9,18,Vasco da Gama,Sesi Franca,1,Lupa,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,18,Vasco da Gama,Sesi Franca,1,Armani,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,18,Vasco da Gama,Sesi Franca,1,Lucão,8.3,0,4,0,0,0,2,0,0,1,0,1,0,1,0,0.0,0.0,0,0
12,18,Vasco da Gama,Sesi Franca,1,Equipe,0.0,78,182,6,25,22,43,16,21,31,13,44,15,5,0,23.0,19.0,11,0
0,18,Sesi Franca,Vasco da Gama,2,David Jackson,30.0,19,25,3,5,3,3,4,4,3,0,3,3,1,0,2.0,3.0,1,0
1,18,Sesi Franca,Vasco da Gama,2,Hettsheimeir,16.4,15,26,3,4,2,6,2,2,5,2,7,4,0,0,1.0,3.0,2,0
2,18,Sesi Franca,Vasco da Gama,2,Didi,22.8,13,30,1,4,3,5,4,6,5,0,5,0,0,0,1.0,4.0,0,0
3,18,Sesi Franca,Vasco da Gama,2,Jimmy,26.8,10,19,2,5,0,0,4,4,3,1,4,1,0,0,4.0,2.0,1,0
4,18,Sesi Franca,Vasco da Gama,2,Lucas Dias,29.9,10,28,2,6,2,5,0,0,2,1,3,1,2,1,2.0,2.0,2,0
5,18,Sesi Franca,Vasco da Gama,2,Cipolini,21.4,8,22,1,4,1,3,3,4,1,2,3,1,1,0,4.0,2.0,3,0
6,18,Sesi Franca,Vasco da Gama,2,Alexey,30.4,7,17,1,3,2,2,0,4,5,0,5,5,2,0,3.0,4.0,2,0
7,18,Sesi Franca,Vasco da Gama,2,Elinho,9.6,2,7,0,1,1,2,0,0,2,0,2,3,1,0,2.0,0.0,0,0
8,18,Sesi Franca,Vasco da Gama,2,André Goes,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9,18,Sesi Franca,Vasco da Gama,2,Guilherme,7.5,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0,0
10,18,Sesi Franca,Vasco da Gama,2,Equipe,0.0,84,179,13,33,14,27,17,24,29,7,36,18,7,1,19.0,21.0,11,0
0,18,Corinthians,Pinheiros,1,Fuller,35.6,32,53,5,10,3,6,11,11,2,1,3,3,1,1,1.0,6.0,0,0
1,18,Corinthians,Pinheiros,1,Parodi,32.4,9,33,1,5,3,9,0,0,6,2,8,6,0,2,2.0,3.0,1,0
2,18,Corinthians,Pinheiros,1,Humberto,32.7,8,21,1,3,2,5,1,2,1,1,2,3,1,1,2.0,2.0,2,0
3,18,Corinthians,Pinheiros,1,Giovannoni,21.4,7,13,0,1,3,4,1,2,5,0,5,4,0,0,4.0,1.0,1,0
4,18,Corinthians,Pinheiros,1,Shilton,16.9,6,11,0,0,3,5,0,1,2,4,6,1,0,0,4.0,2.0,1,0
5,18,Corinthians,Pinheiros,1,Abner,13.6,6,14,0,0,3,7,0,0,2,3,5,2,1,0,5.0,1.0,0,1
6,18,Corinthians,Pinheiros,1,Douglas Santos,15.6,5,11,0,1,2,3,1,2,4,1,5,1,1,1,2.0,2.0,1,1
7,18,Corinthians,Pinheiros,1,Teichmann,11.8,4,6,0,0,2,3,0,0,3,1,4,0,0,2,5.0,0.0,2,0
8,18,Corinthians,Pinheiros,1,Gustavinho,10.3,0,6,0,0,0,3,0,0,0,2,2,1,0,0,3.0,0.0,0,0
9,18,Corinthians,Pinheiros,1,Gui Bento,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,18,Corinthians,Pinheiros,1,Nicolas Ronsini,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,18,Corinthians,Pinheiros,1,Aguiar,8.9,0,12,0,2,0,3,0,0,1,0,1,1,0,0,1.0,0.0,1,0
12,18,Corinthians,Pinheiros,1,Equipe,0.0,77,180,7,22,21,48,14,18,28,16,44,22,4,7,29.0,17.0,9,2
0,18,Pinheiros,Corinthians,2,Betinho,26.1,24,39,4,6,3,7,6,7,2,0,2,0,1,0,3.0,7.0,2,0
1,18,Pinheiros,Corinthians,2,Isaac,20.1,15,28,3,6,2,4,2,2,2,1,3,0,0,0,1.0,1.0,2,0
2,18,Pinheiros,Corinthians,2,Renato,32.2,13,23,3,3,1,5,2,4,3,1,4,2,1,0,4.0,1.0,1,0
3,18,Pinheiros,Corinthians,2,Bennett,33.7,8,19,1,3,2,4,1,2,2,1,3,4,0,0,3.0,2.0,2,0
4,18,Pinheiros,Corinthians,2,Toledo,26.6,7,19,0,0,2,6,3,7,8,5,13,0,0,1,3.0,8.0,1,0
5,18,Pinheiros,Corinthians,2,Ware,19.5,7,13,0,1,2,3,3,4,5,0,5,0,0,1,2.0,4.0,1,0
6,18,Pinheiros,Corinthians,2,Dawkins,27.3,6,21,1,2,1,6,1,3,2,0,2,6,1,0,2.0,3.0,0,0
7,18,Pinheiros,Corinthians,2,Ruivo,8.3,0,3,0,1,0,0,0,0,0,0,0,2,0,0,0.0,1.0,0,0
8,18,Pinheiros,Corinthians,2,Gabriel,6.2,0,6,0,2,0,0,0,0,1,0,1,0,0,0,0.0,0.0,1,0
9,18,Pinheiros,Corinthians,2,Sena,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,18,Pinheiros,Corinthians,2,Luan,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,18,Pinheiros,Corinthians,2,Mamedes,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,18,Pinheiros,Corinthians,2,Equipe,0.0,80,171,12,24,13,35,18,29,29,11,40,14,3,2,18.0,27.0,10,0
0,18,Minas,São José,1,Wesley,34.3,23,35,1,3,8,10,4,6,6,5,11,1,0,1,1.0,6.0,5,2
1,18,Minas,São José,1,Sam Daniel,16.4,10,29,2,7,1,3,2,2,2,0,2,0,0,0,3.0,1.0,1,1
2,18,Minas,São José,1,D. Coleman,17.9,10,37,2,9,1,3,2,4,2,0,2,2,0,0,4.0,2.0,1,0
3,18,Minas,São José,1,Jefferson,36.2,8,29,2,9,1,1,0,0,0,2,2,4,2,0,3.0,3.0,2,0
4,18,Minas,São José,1,Gegê,33.4,7,18,1,4,1,2,2,2,3,3,6,13,1,0,2.0,1.0,4,0
5,18,Minas,São José,1,Bob,23.6,6,14,1,2,1,3,1,2,2,1,3,1,2,0,3.0,5.0,0,0
6,18,Minas,São José,1,Leonardo,11.8,6,14,0,0,2,4,2,6,3,3,6,1,1,0,3.0,4.0,3,1
7,18,Minas,São José,1,Lucas,6.6,3,7,1,1,0,2,0,0,1,0,1,1,0,0,2.0,0.0,0,0
8,18,Minas,São José,1,Paranhos,17.2,2,12,0,0,1,6,0,0,2,1,3,1,1,0,1.0,1.0,0,1
9,18,Minas,São José,1,Augusto,2.7,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0
10,18,Minas,São José,1,Gui Carvalho,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,18,Minas,São José,1,Marcos,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,18,Minas,São José,1,Equipe,0.0,75,198,10,36,16,34,13,22,22,19,41,24,7,1,24.0,23.0,16,5
0,18,São José,Minas,2,Sahdi,36.2,19,38,1,6,3,5,10,10,3,0,3,8,3,0,2.0,11.0,9,0
1,18,São José,Minas,2,Márcio,26.2,17,22,3,4,1,2,6,6,2,0,2,1,3,0,1.0,4.0,1,0
2,18,São José,Minas,2,Douglas Nunes,28.0,13,18,3,4,2,3,0,0,4,1,5,2,1,1,4.0,1.0,2,0
3,18,São José,Minas,2,Schneider,19.2,10,23,0,4,4,4,2,3,1,2,3,1,1,0,3.0,2.0,2,0
4,18,São José,Minas,2,Mineiro,16.8,8,14,0,0,3,5,2,4,2,1,3,2,0,0,3.0,2.0,0,1
5,18,São José,Minas,2,Pedro,23.9,7,22,1,4,2,5,0,0,4,0,4,3,1,0,4.0,1.0,3,0
6,18,São José,Minas,2,Coimbra,13.0,4,6,0,0,2,3,0,0,3,0,3,2,0,0,1.0,0.0,0,0
7,18,São José,Minas,2,Dedé,13.8,2,4,0,0,0,1,2,2,2,0,2,1,0,0,2.0,1.0,0,0
8,18,São José,Minas,2,Pastor,21.5,0,7,0,1,0,2,0,0,3,0,3,1,0,0,3.0,1.0,0,0
9,18,São José,Minas,2,Guirro,1.6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0
10,18,São José,Minas,2,Equipe,0.0,80,154,8,23,17,30,22,25,27,6,33,21,9,1,23.0,23.0,18,1
0,18,Brasília,Mogi,1,Arthur,24.2,24,38,4,8,4,5,4,4,2,1,3,1,1,0,4.0,2.0,1,0
1,18,Brasília,Mogi,1,Zach Graham,39.1,22,49,1,9,7,8,5,6,4,2,6,2,0,1,0.0,4.0,1,0
2,18,Brasília,Mogi,1,Graterol,26.6,11,20,1,2,4,7,0,0,4,0,4,0,2,0,2.0,2.0,0,1
3,18,Brasília,Mogi,1,Rafa Moreira,17.2,6,15,2,5,0,0,0,0,1,0,1,0,0,0,4.0,2.0,1,0
4,18,Brasília,Mogi,1,Andrezão,16.1,4,11,1,3,0,0,1,2,3,0,3,1,0,0,1.0,1.0,1,0
5,18,Brasília,Mogi,1,Nezinho,34.3,3,16,1,4,0,2,0,0,3,0,3,3,1,0,4.0,2.0,4,0
6,18,Brasília,Mogi,1,Gui Santos,11.2,2,7,0,1,1,2,0,0,0,0,0,1,1,0,1.0,0.0,0,0
7,18,Brasília,Mogi,1,Pedrinho Rava,12.6,2,7,0,1,0,1,2,2,0,1,1,1,0,0,2.0,2.0,0,0
8,18,Brasília,Mogi,1,Rodrigo,8.3,2,6,0,0,1,2,0,2,1,0,1,0,0,0,2.0,1.0,0,0
9,18,Brasília,Mogi,1,Marcelão,9.4,0,4,0,0,0,2,0,0,1,0,1,0,0,0,5.0,0.0,0,0
10,18,Brasília,Mogi,1,Danilo,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,18,Brasília,Mogi,1,Equipe,0.0,76,173,10,33,17,29,12,16,24,5,29,9,5,1,25.0,16.0,10,1
0,18,Mogi,Brasília,2,Shamell,33.7,17,22,3,3,2,4,4,5,4,1,5,3,2,0,2.0,5.0,2,0
1,18,Mogi,Brasília,2,Gruber,27.2,15,21,1,2,5,6,2,3,3,0,3,1,0,0,4.0,3.0,2,0
2,18,Mogi,Brasília,2,JP Batista,33.9,13,30,0,0,5,12,3,6,5,5,10,0,0,0,2.0,8.0,3,0
3,18,Mogi,Brasília,2,Deodato,29.7,10,25,2,5,2,4,0,2,6,1,7,3,1,0,2.0,1.0,1,1
4,18,Mogi,Brasília,2,João Pedro,12.4,7,13,0,0,3,6,1,1,2,1,3,1,0,0,0.0,2.0,0,1
5,18,Mogi,Brasília,2,Filipin,16.4,6,8,2,2,0,1,0,0,2,0,2,0,0,0,3.0,0.0,0,0
6,18,Mogi,Brasília,2,Pecos,31.1,6,23,2,5,0,4,0,0,5,1,6,4,0,0,0.0,2.0,0,0
7,18,Mogi,Brasília,2,Lucas,0.9,4,5,1,1,0,0,1,2,0,0,0,0,0,0,1.0,1.0,0,0
8,18,Mogi,Brasília,2,Cafferata,10.3,2,6,0,0,0,1,2,4,1,0,1,0,1,0,3.0,2.0,1,0
9,18,Mogi,Brasília,2,Lessa,4.6,0,2,0,0,0,1,0,0,1,0,1,0,0,0,1.0,0.0,0,0
