,Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
9,17,Caxias do Sul,Paulistano,2,Paranhos,15.4,1,12,0,0,0,5,1,2,1,3,4,1,1,0,2.0,1.0,1,0
10,17,Caxias do Sul,Paulistano,2,Buboltz,5.0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,17,Caxias do Sul,Paulistano,2,Dida,3.7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0
12,17,Caxias do Sul,Paulistano,2,Equipe,0.0,70,152,8,24,16,32,14,16,7,21,28,18,5,1,24.0,17.0,13,1
0,17,Botafogo,Sesi Franca,1,Tatum,32.4,24,45,6,8,2,8,2,5,1,5,6,0,3,0,3.0,5.0,2,1
1,17,Botafogo,Sesi Franca,1,Gabriel,27.2,11,29,2,5,2,6,1,2,0,1,1,2,2,0,5.0,2.0,3,0
2,17,Botafogo,Sesi Franca,1,Dos Santos,32.4,11,17,0,0,5,7,1,3,2,9,11,0,0,4,4.0,3.0,1,0
3,17,Botafogo,Sesi Franca,1,Guga,36.6,10,23,1,1,3,9,1,2,0,2,2,6,0,0,2.0,2.0,5,0
4,17,Botafogo,Sesi Franca,1,Coimbra,30.0,3,11,0,1,1,2,1,4,0,5,5,2,1,2,4.0,2.0,3,0
5,17,Botafogo,Sesi Franca,1,Douglas,15.3,2,7,0,1,1,2,0,0,0,1,1,0,0,0,2.0,1.0,0,0
6,17,Botafogo,Sesi Franca,1,R. Bahia,6.1,2,2,0,0,1,1,0,0,0,4,4,0,0,0,0.0,0.0,0,0
7,17,Botafogo,Sesi Franca,1,Fabrício,7.5,0,6,0,2,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0,0
8,17,Botafogo,Sesi Franca,1,Guapi,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9,17,Botafogo,Sesi Franca,1,Roberto,7.1,0,3,0,1,0,0,0,0,1,1,2,1,1,2,0.0,0.0,0,0
10,17,Botafogo,Sesi Franca,1,Varela,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,17,Botafogo,Sesi Franca,1,Equipe,0.0,63,143,9,19,15,35,6,16,4,28,32,12,7,8,20.0,16.0,16,1
0,17,Sesi Franca,Botafogo,2,Cipolini,23.0,14,24,2,4,3,5,2,2,5,4,9,1,0,0,2.0,3.0,0,0
1,17,Sesi Franca,Botafogo,2,Leandrinho,23.8,11,39,0,7,2,5,7,8,2,1,3,2,3,0,0.0,5.0,1,0
2,17,Sesi Franca,Botafogo,2,Gruber,20.0,9,20,1,4,3,4,0,0,2,6,8,2,0,0,2.0,0.0,1,0
3,17,Sesi Franca,Botafogo,2,Léo Meindl,26.0,8,28,0,4,3,6,2,4,2,3,5,1,0,0,2.0,4.0,5,0
4,17,Sesi Franca,Botafogo,2,Antonio,14.0,6,13,1,3,1,1,1,2,0,2,2,2,1,0,2.0,1.0,1,0
5,17,Sesi Franca,Botafogo,2,Mineiro,32.7,6,20,0,2,3,7,0,0,6,2,8,0,1,1,4.0,3.0,2,0
6,17,Sesi Franca,Botafogo,2,João Pedro,4.4,4,6,0,0,2,3,0,0,0,1,1,0,0,0,0.0,0.0,0,1
7,17,Sesi Franca,Botafogo,2,Pedro,19.0,4,20,0,2,2,7,0,0,0,3,3,2,0,0,1.0,1.0,0,0
8,17,Sesi Franca,Botafogo,2,Coelho,28.8,4,18,0,4,2,3,0,0,0,1,1,2,3,0,1.0,1.0,1,0
9,17,Sesi Franca,Botafogo,2,Cassiano,8.4,1,4,0,0,0,1,1,2,0,2,2,4,0,0,2.0,2.0,1,0
10,17,Sesi Franca,Botafogo,2,Guilherme,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,17,Sesi Franca,Botafogo,2,Didi,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,17,Sesi Franca,Botafogo,2,Equipe,0.0,67,192,4,30,21,42,13,18,22,26,48,16,8,1,16.0,20.0,13,1
0,17,Vitória,Minas,1,Maique,27.0,19,36,1,2,7,12,2,6,2,5,7,2,1,1,3.0,4.0,3,2
1,17,Vitória,Minas,1,Dawkins,28.0,12,25,2,5,3,5,0,0,1,3,4,4,2,0,2.0,2.0,0,0
2,17,Vitória,Minas,1,Murilo,24.4,12,33,0,3,4,10,4,4,2,7,9,3,1,0,4.0,4.0,1,1
3,17,Vitória,Minas,1,Arthur,24.9,11,20,2,3,2,4,1,3,0,9,9,3,1,0,1.0,2.0,2,0
4,17,Vitória,Minas,1,Okorie,29.7,11,29,2,4,1,7,3,3,1,2,3,4,0,0,2.0,5.0,1,0
5,17,Vitória,Minas,1,André Goes,26.5,7,15,1,3,2,3,0,0,1,3,4,4,2,0,2.0,1.0,2,0
6,17,Vitória,Minas,1,João Pedro,6.1,4,13,1,3,0,1,1,2,0,0,0,0,0,0,0.0,2.0,0,0
7,17,Vitória,Minas,1,Edu Mariano,20.4,4,10,0,2,2,2,0,0,1,4,5,3,1,0,1.0,0.0,1,0
8,17,Vitória,Minas,1,Kurtz,9.1,2,6,0,0,1,3,0,0,1,1,2,1,0,0,3.0,0.0,1,0
9,17,Vitória,Minas,1,Vitinho,2.0,0,2,0,0,0,1,0,0,1,1,2,0,0,0,2.0,0.0,0,0
10,17,Vitória,Minas,1,Marcelo,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,17,Vitória,Minas,1,Equipe,0.0,82,189,9,25,22,48,11,18,13,37,50,24,8,1,20.0,20.0,11,3
0,17,Minas,Vitória,2,Roquemore,28.4,11,21,2,5,2,2,1,2,1,4,5,2,0,0,1.0,4.0,4,0
1,17,Minas,Vitória,2,Audrei,27.6,11,20,1,2,3,6,2,2,0,6,6,4,0,0,3.0,2.0,0,0
2,17,Minas,Vitória,2,Wesley,24.3,11,42,0,3,2,11,7,11,1,1,2,1,1,1,4.0,8.0,2,2
3,17,Minas,Vitória,2,Lelê,15.9,7,16,1,4,2,2,0,0,1,1,2,0,2,1,2.0,0.0,0,0
4,17,Minas,Vitória,2,Rush,28.4,7,18,1,4,2,3,0,0,0,5,5,2,1,0,3.0,0.0,1,0
5,17,Minas,Vitória,2,Mosso,17.3,3,18,1,4,0,2,0,2,1,4,5,0,0,0,0.0,1.0,0,0
6,17,Minas,Vitória,2,Gegê,19.4,3,18,1,6,0,0,0,0,0,1,1,4,0,0,2.0,2.0,2,0
7,17,Minas,Vitória,2,Adriano Big,12.8,2,6,0,0,1,3,0,0,1,1,2,0,0,0,1.0,1.0,2,0
8,17,Minas,Vitória,2,Jefferson,24.0,2,12,0,2,1,3,0,0,1,2,3,2,1,0,3.0,2.0,3,0
9,17,Minas,Vitória,2,Augusto,1.9,0,3,0,1,0,0,0,0,0,1,1,0,0,0,1.0,0.0,0,0
10,17,Minas,Vitória,2,Equipe,0.0,57,174,7,31,13,32,10,17,6,30,36,15,5,2,20.0,20.0,14,2
0,17,Basq. Cearense,Flamengo,1,Rashaun,39.5,19,38,3,8,4,6,2,2,3,3,6,2,0,0,2.0,1.0,1,0
1,17,Basq. Cearense,Flamengo,1,Leonardo,23.6,13,22,0,0,6,8,1,6,4,7,11,0,0,1,4.0,6.0,2,4
2,17,Basq. Cearense,Flamengo,1,Davi,35.9,11,30,3,8,0,1,2,4,1,1,2,5,1,0,1.0,6.0,0,0
3,17,Basq. Cearense,Flamengo,1,Betinho,25.4,10,24,2,6,1,2,2,2,1,1,2,1,1,1,3.0,2.0,2,0
4,17,Basq. Cearense,Flamengo,1,B. Fiorotto,16.1,9,16,0,0,4,5,1,6,2,3,5,3,0,0,2.0,3.0,1,2
5,17,Basq. Cearense,Flamengo,1,Paulinho,18.6,6,21,1,4,1,4,1,1,0,1,1,2,0,0,2.0,0.0,3,0
6,17,Basq. Cearense,Flamengo,1,Felipe,19.6,4,14,0,2,1,2,2,4,0,2,2,0,0,1,2.0,3.0,0,0
7,17,Basq. Cearense,Flamengo,1,Sualisson,13.8,2,5,0,1,1,1,0,0,2,0,2,0,1,0,3.0,1.0,0,0
8,17,Basq. Cearense,Flamengo,1,Leal,5.4,1,2,0,0,0,0,1,2,0,0,0,0,0,0,3.0,1.0,1,0
9,17,Basq. Cearense,Flamengo,1,Laster,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,17,Basq. Cearense,Flamengo,1,W. Guilherme,0.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0
11,17,Basq. Cearense,Flamengo,1,Armani,1.7,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,17,Basq. Cearense,Flamengo,1,Equipe,0.0,75,175,9,30,18,29,12,27,14,20,34,13,3,3,22.0,23.0,11,6
0,17,Flamengo,Basq. Cearense,2,Cubillan,31.5,24,35,6,9,2,3,2,2,0,2,2,0,0,0,1.0,1.0,2,0
1,17,Flamengo,Basq. Cearense,2,Olivinha,30.8,19,31,1,3,6,9,4,4,2,10,12,2,3,0,3.0,5.0,1,0
2,17,Flamengo,Basq. Cearense,2,Marquinhos,26.4,17,42,2,7,2,6,7,9,2,4,6,3,1,0,4.0,7.0,2,0
3,17,Flamengo,Basq. Cearense,2,Ramon,36.9,12,15,2,3,2,2,2,2,2,0,2,2,0,0,2.0,1.0,1,0
4,17,Flamengo,Basq. Cearense,2,JP Batista,21.9,12,22,0,0,6,10,0,2,2,2,4,3,0,1,4.0,2.0,0,0
5,17,Flamengo,Basq. Cearense,2,Pecos,23.4,5,9,1,1,1,3,0,0,0,2,2,4,1,0,2.0,1.0,0,0
6,17,Flamengo,Basq. Cearense,2,Rhett,5.9,3,4,0,0,0,0,3,4,0,2,2,0,0,0,4.0,2.0,0,0
7,17,Flamengo,Basq. Cearense,2,Danilo,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
8,17,Flamengo,Basq. Cearense,2,Marcelinho,8.6,0,6,0,2,0,0,0,0,0,0,0,1,0,0,0.0,1.0,1,0
9,17,Flamengo,Basq. Cearense,2,Pilar,13.3,0,7,0,1,0,1,0,2,1,0,1,1,1,0,3.0,2.0,2,0
10,17,Flamengo,Basq. Cearense,2,João Vitor,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0
11,17,Flamengo,Basq. Cearense,2,Equipe,0.0,92,171,12,26,19,34,18,25,12,24,36,16,6,1,25.0,22.0,10,0
0,17,Paulistano,Joinville   AABJ ,1,Deryk,20.7,17,41,3,9,2,5,4,4,1,0,1,2,0,0,2.0,3.0,2,0
1,17,Paulistano,Joinville   AABJ ,1,Fuller,29.3,11,34,1,7,2,4,4,5,0,3,3,2,1,0,1.0,2.0,1,0
2,17,Paulistano,Joinville   AABJ ,1,Nesbitt,24.2,10,18,0,2,5,6,0,0,3,4,7,1,0,0,2.0,2.0,1,0
3,17,Paulistano,Joinville   AABJ ,1,Lucas Dias,21.1,10,23,1,3,3,6,1,2,1,3,4,2,2,0,2.0,2.0,1,3
4,17,Paulistano,Joinville   AABJ ,1,Du Sommer,20.9,8,18,0,0,3,7,2,4,3,3,6,0,0,2,3.0,2.0,0,0
5,17,Paulistano,Joinville   AABJ ,1,Yago,13.6,6,18,0,4,2,2,2,2,1,2,3,1,1,0,0.0,3.0,1,0
6,17,Paulistano,Joinville   AABJ ,1,Vitão,18.1,5,11,1,1,0,3,2,2,2,5,7,0,0,0,2.0,1.0,2,0
7,17,Paulistano,Joinville   AABJ ,1,Jhonatan,13.1,3,11,1,3,0,1,0,0,0,5,5,0,0,0,1.0,1.0,1,0
8,17,Paulistano,Joinville   AABJ ,1,Elinho,22.1,2,7,0,1,0,1,2,2,0,4,4,10,2,0,0.0,1.0,2,0
9,17,Paulistano,Joinville   AABJ ,1,Alex,2.4,2,4,0,0,1,2,0,0,1,1,2,0,0,0,1.0,0.0,0,0
10,17,Paulistano,Joinville   AABJ ,1,Eddy,12.6,1,10,0,2,0,1,1,2,1,4,5,0,0,0,2.0,1.0,0,0
11,17,Paulistano,Joinville   AABJ ,1,Dikembe,2.0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,1.0,0.0,0,0
12,17,Paulistano,Joinville   AABJ ,1,Equipe,0.0,75,197,7,32,18,39,18,23,13,36,49,18,6,2,17.0,18.0,11,3
0,17,Joinville   AABJ ,Paulistano,2,Stocks,34.8,13,36,1,4,4,11,2,2,0,5,5,4,2,0,3.0,1.0,4,0
1,17,Joinville   AABJ ,Paulistano,2,Maxwell,25.0,9,22,0,1,2,6,5,7,1,2,3,0,1,0,2.0,4.0,2,0
2,17,Joinville   AABJ ,Paulistano,2,Colimerio,15.1,9,18,0,1,4,7,1,1,2,0,2,0,0,0,1.0,1.0,1,1
3,17,Joinville   AABJ ,Paulistano,2,Tiagão,15.7,8,17,1,3,1,2,3,4,0,4,4,0,0,1,3.0,2.0,0,0
4,17,Joinville   AABJ ,Paulistano,2,Johnson,27.2,8,24,1,4,1,4,3,4,0,2,2,1,0,0,4.0,3.0,1,0
5,17,Joinville   AABJ ,Paulistano,2,Vezaro,19.1,7,21,1,3,1,5,2,2,2,5,7,1,2,0,4.0,2.0,2,0
6,17,Joinville   AABJ ,Paulistano,2,J. Socas,28.7,6,11,1,1,1,3,1,2,3,5,8,3,2,0,1.0,3.0,0,0
7,17,Joinville   AABJ ,Paulistano,2,A. Bambu,22.4,2,11,0,3,1,1,0,0,1,3,4,1,1,0,1.0,1.0,3,0
8,17,Joinville   AABJ ,Paulistano,2,Weihermann,5.0,2,11,0,3,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0,0
9,17,Joinville   AABJ ,Paulistano,2,Jerônimo,7.2,0,6,0,0,0,3,0,0,0,1,1,0,0,0,0.0,0.0,0,0
10,17,Joinville   AABJ ,Paulistano,2,Equipe,0.0,64,177,5,23,16,43,17,22,11,33,44,10,9,1,19.0,17.0,13,1
0,17,Vasco da Gama,Sesi Franca,1,Nezinho,25.9,12,37,2,6,0,4,6,11,0,3,3,4,0,0,5.0,8.0,3,0
1,17,Vasco da Gama,Sesi Franca,1,Giovannoni,33.6,12,36,0,6,2,5,8,8,4,11,15,1,0,0,1.0,6.0,3,0
2,17,Vasco da Gama,Sesi Franca,1,Renato,21.3,10,16,0,0,5,8,0,0,3,2,5,1,1,0,3.0,0.0,1,0
3,17,Vasco da Gama,Sesi Franca,1,Gustavo,32.7,10,19,0,1,3,6,4,4,1,6,7,2,0,0,3.0,2.0,0,1
4,17,Vasco da Gama,Sesi Franca,1,Alexei,14.5,6,13,0,1,3,5,0,0,0,0,0,0,1,0,3.0,0.0,0,0
5,17,Vasco da Gama,Sesi Franca,1,Bruninho,17.1,6,23,2,5,0,4,0,0,0,1,1,1,0,0,2.0,0.0,2,0
6,17,Vasco da Gama,Sesi Franca,1,Hayes,22.5,5,14,0,0,1,4,3,6,3,6,9,1,0,2,3.0,3.0,1,0
7,17,Vasco da Gama,Sesi Franca,1,Lucas,24.2,4,17,0,1,0,5,4,4,2,2,4,0,0,0,2.0,6.0,3,0
8,17,Vasco da Gama,Sesi Franca,1,L. Felipe,1.4,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0.0,1.0,0,0
9,17,Vasco da Gama,Sesi Franca,1,Dedé,7.0,0,6,0,2,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0
10,17,Vasco da Gama,Sesi Franca,1,David Jackson,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,17,Vasco da Gama,Sesi Franca,1,Fúlvio,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,17,Vasco da Gama,Sesi Franca,1,Equipe,0.0,67,183,4,22,14,41,27,35,19,32,51,11,2,2,22.0,26.0,14,1
0,17,Sesi Franca,Vasco da Gama,2,Pedro,26.6,22,32,4,6,4,6,2,2,0,3,3,2,0,0,0.0,3.0,1,0
1,17,Sesi Franca,Vasco da Gama,2,Léo Meindl,30.4,10,39,2,7,2,8,0,2,1,6,7,5,1,0,4.0,3.0,0,0
2,17,Sesi Franca,Vasco da Gama,2,Mineiro,32.0,10,23,1,1,2,8,3,4,4,6,10,6,2,2,1.0,6.0,0,0
3,17,Sesi Franca,Vasco da Gama,2,Gruber,17.0,8,16,0,2,4,5,0,0,1,2,3,1,1,0,2.0,1.0,0,0
4,17,Sesi Franca,Vasco da Gama,2,Coelho,11.5,7,7,1,1,2,2,0,0,0,2,2,2,0,0,5.0,1.0,0,0
5,17,Sesi Franca,Vasco da Gama,2,Cipolini,23.0,7,17,0,3,2,2,3,4,0,2,2,3,1,1,4.0,3.0,1,0
6,17,Sesi Franca,Vasco da Gama,2,Leandrinho,23.2,6,29,0,6,2,4,2,3,0,1,1,2,1,0,5.0,1.0,0,0
7,17,Sesi Franca,Vasco da Gama,2,Cassiano,9.8,4,9,0,1,2,3,0,0,0,1,1,1,1,0,1.0,1.0,0,0
8,17,Sesi Franca,Vasco da Gama,2,João Pedro,8.0,3,6,0,0,1,2,1,2,0,1,1,0,0,0,0.0,1.0,1,0
9,17,Sesi Franca,Vasco da Gama,2,Antonio,15.5,2,9,0,1,1,3,0,0,2,2,4,3,1,0,5.0,1.0,2,0
10,17,Sesi Franca,Vasco da Gama,2,Didi,3.0,2,2,0,0,1,1,0,0,0,2,2,0,0,0,1.0,0.0,0,0
11,17,Sesi Franca,Vasco da Gama,2,Guilherme,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,17,Sesi Franca,Vasco da Gama,2,Equipe,0.0,81,189,8,28,23,44,11,17,9,31,40,25,8,3,28.0,21.0,6,0
0,17,Caxias do Sul,Botafogo,1,Cauê,35.9,21,34,2,5,5,7,5,5,1,2,3,4,0,0,2.0,9.0,3,0
1,17,Caxias do Sul,Botafogo,1,Cauê,33.5,14,24,4,6,1,3,0,0,0,3,3,4,0,0,3.0,0.0,1,0
2,17,Caxias do Sul,Botafogo,1,Alex,36.6,13,41,2,8,1,5,5,7,0,5,5,2,1,0,2.0,3.0,1,0
3,17,Caxias do Sul,Botafogo,1,Vinicius,27.8,11,22,2,3,2,6,1,1,1,1,2,1,1,0,4.0,2.0,2,0
4,17,Caxias do Sul,Botafogo,1,Cafferata,24.2,10,13,1,1,2,2,3,6,0,2,2,2,1,0,1.0,4.0,0,0
5,17,Caxias do Sul,Botafogo,1,Nandão,4.2,2,2,0,0,0,0,2,2,0,1,1,0,0,0,2.0,1.0,2,0
6,17,Caxias do Sul,Botafogo,1,Dida,4.6,2,2,0,0,1,1,0,0,0,1,1,0,0,0,0.0,1.0,0,0
7,17,Caxias do Sul,Botafogo,1,Paranhos,19.7,0,10,0,0,0,4,0,2,1,7,8,1,1,0,4.0,2.0,2,0
8,17,Caxias do Sul,Botafogo,1,Warren,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,1,0
9,17,Caxias do Sul,Botafogo,1,Buboltz,3.1,0,3,0,1,0,0,0,0,0,0,0,1,0,0,2.0,0.0,0,0
10,17,Caxias do Sul,Botafogo,1,Jonathan,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,17,Caxias do Sul,Botafogo,1,Pedro,6.6,0,5,0,1,0,1,0,0,1,1,2,1,1,0,2.0,0.0,2,0
12,17,Caxias do Sul,Botafogo,1,Equipe,0.0,73,156,11,25,12,29,16,23,7,25,32,16,5,0,24.0,23.0,14,0
0,17,Botafogo,Caxias do Sul,2,Guga,32.1,13,31,1,3,3,8,4,6,0,2,2,5,0,0,1.0,4.0,2,0
1,17,Botafogo,Caxias do Sul,2,Tatum,36.3,12,35,1,5,3,7,3,6,0,4,4,1,0,0,2.0,6.0,2,0
2,17,Botafogo,Caxias do Sul,2,R. Bahia,17.5,9,22,0,1,3,8,3,3,5,4,9,0,0,1,3.0,4.0,0,0
3,17,Botafogo,Caxias do Sul,2,Douglas,23.7,8,14,1,2,1,2,3,4,1,2,3,2,0,0,1.0,3.0,2,0
4,17,Botafogo,Caxias do Sul,2,Coimbra,26.0,7,13,0,1,3,4,1,2,0,6,6,4,1,0,4.0,1.0,1,0
5,17,Botafogo,Caxias do Sul,2,Gabriel,20.7,6,15,0,3,3,3,0,0,1,0,1,1,1,0,4.0,1.0,2,1
6,17,Botafogo,Caxias do Sul,2,Dos Santos,15.8,6,6,0,0,1,1,4,4,1,3,4,1,1,1,3.0,2.0,1,0
7,17,Botafogo,Caxias do Sul,2,Fabrício,18.3,2,9,0,1,1,3,0,0,0,4,4,1,2,1,4.0,0.0,4,0
8,17,Botafogo,Caxias do Sul,2,Guapi,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9,17,Botafogo,Caxias do Sul,2,Roberto,9.6,0,4,0,0,0,1,0,2,0,1,1,0,1,0,1.0,1.0,0,0
10,17,Botafogo,Caxias do Sul,2,Varela,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,17,Botafogo,Caxias do Sul,2,Equipe,0.0,63,149,3,16,18,37,18,27,10,27,37,15,6,3,24.0,22.0,15,1
0,17,Flamengo,L. Sorocabana,1,Marquinhos,28.2,27,48,1,4,10,14,4,8,0,2,2,1,1,0,3.0,5.0,1,1
1,17,Flamengo,L. Sorocabana,1,Ramon,40.0,20,36,2,6,2,4,10,10,2,4,6,2,0,1,2.0,11.0,0,0
2,17,Flamengo,L. Sorocabana,1,JP Batista,27.4,10,12,0,0,5,6,0,0,3,5,8,5,1,2,0.0,1.0,3,0
3,17,Flamengo,L. Sorocabana,1,Pilar,14.4,7,13,0,1,3,4,1,2,1,1,2,0,3,0,2.0,1.0,1,0
4,17,Flamengo,L. Sorocabana,1,Pecos,21.8,7,12,1,2,2,3,0,0,1,4,5,2,1,0,0.0,2.0,2,0
5,17,Flamengo,L. Sorocabana,1,Olivinha,20.1,5,7,1,1,1,2,0,0,1,6,7,0,0,0,2.0,0.0,3,0
6,17,Flamengo,L. Sorocabana,1,Cubillan,30.0,4,17,0,3,1,3,2,2,1,1,2,8,2,0,1.0,2.0,2,0
7,17,Flamengo,L. Sorocabana,1,Humberto,11.9,2,11,0,3,1,1,0,0,0,1,1,1,0,0,1.0,0.0,1,0
8,17,Flamengo,L. Sorocabana,1,Danilo,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9,17,Flamengo,L. Sorocabana,1,Rhett,2.6,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0
10,17,Flamengo,L. Sorocabana,1,João Vitor,3.8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,1,0
11,17,Flamengo,L. Sorocabana,1,Marcelinho,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,17,Flamengo,L. Sorocabana,1,Equipe,0.0,82,159,5,21,25,37,17,22,10,26,36,19,8,3,11.0,22.0,15,1
0,17,L. Sorocabana,Flamengo,2,Lucão,24.2,20,26,0,0,10,13,0,0,4,0,4,0,1,1,2.0,1.0,2,1
1,17,L. Sorocabana,Flamengo,2,Crescenzi,19.1,10,29,1,5,3,6,1,2,3,1,4,3,1,0,4.0,1.0,1,0
2,17,L. Sorocabana,Flamengo,2,Drudi,23.2,10,22,1,2,3,7,1,2,4,7,11,0,0,1,0.0,1.0,0,0
3,17,L. Sorocabana,Flamengo,2,Cook,30.6,7,30,1,4,2,9,0,0,2,1,3,4,0,0,3.0,1.0,0,0
4,17,L. Sorocabana,Flamengo,2,Brite,32.4,5,43,0,9,2,7,1,2,1,2,3,4,2,0,3.0,4.0,4,0
5,17,L. Sorocabana,Flamengo,2,Ferros,18.3,4,9,0,0,2,3,0,3,2,1,3,1,0,0,2.0,2.0,0,0
6,17,L. Sorocabana,Flamengo,2,Lucas,15.5,4,4,0,0,2,2,0,0,0,3,3,1,1,0,3.0,0.0,2,0
7,17,L. Sorocabana,Flamengo,2,Mineiro,10.0,4,10,0,0,2,5,0,0,2,3,5,1,1,0,3.0,0.0,3,0
8,17,L. Sorocabana,Flamengo,2,Jackson,8.4,3,4,0,0,1,1,1,2,0,1,1,1,1,0,2.0,1.0,0,0
9,17,L. Sorocabana,Flamengo,2,Raphael,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,17,L. Sorocabana,Flamengo,2,Branquinho,2.3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0
11,17,L. Sorocabana,Flamengo,2,Luis,15.2,0,6,0,2,0,0,0,0,0,0,0,2,1,0,0.0,0.0,0,0
12,17,L. Sorocabana,Flamengo,2,Equipe,0.0,67,186,3,23,27,53,4,11,22,20,42,17,8,2,23.0,11.0,13,1
0,17,Caxias do Sul,Vasco da Gama,1,Cauê,36.6,22,39,2,5,6,9,4,6,1,3,4,3,1,0,1.0,7.0,3,0
1,17,Caxias do Sul,Vasco da Gama,1,Cafferata,29.4,13,24,1,2,3,7,4,4,0,3,3,4,4,0,3.0,3.0,2,0
2,17,Caxias do Sul,Vasco da Gama,1,Paranhos,23.5,12,24,0,0,6,12,0,0,8,5,13,3,0,0,4.0,0.0,3,0
3,17,Caxias do Sul,Vasco da Gama,1,Vinicius,23.8,12,20,0,1,4,5,4,7,1,6,7,1,1,1,1.0,7.0,1,1
4,17,Caxias do Sul,Vasco da Gama,1,Alex,34.7,10,31,2,7,2,5,0,0,1,1,2,2,0,0,3.0,0.0,0,1
5,17,Caxias do Sul,Vasco da Gama,1,Cauê,22.3,8,17,0,3,4,4,0,0,1,2,3,1,2,0,4.0,1.0,1,0
6,17,Caxias do Sul,Vasco da Gama,1,Pedro,24.3,4,16,0,2,1,4,2,2,2,0,2,2,2,0,2.0,2.0,0,0
7,17,Caxias do Sul,Vasco da Gama,1,Dida,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
8,17,Caxias do Sul,Vasco da Gama,1,Romanzini,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9,17,Caxias do Sul,Vasco da Gama,1,Jonas,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,17,Caxias do Sul,Vasco da Gama,1,Buboltz,4.8,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0.0,0.0,1,0
11,17,Caxias do Sul,Vasco da Gama,1,Jonathan,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,17,Caxias do Sul,Vasco da Gama,1,Equipe,0.0,81,173,5,20,26,47,14,19,16,24,40,16,10,1,19.0,20.0,11,2
0,17,Vasco da Gama,Caxias do Sul,2,Giovannoni,35.1,21,36,2,5,6,9,3,3,0,1,1,4,2,0,3.0,5.0,3,0
1,17,Vasco da Gama,Caxias do Sul,2,Dedé,29.2,13,28,4,8,0,1,1,2,0,5,5,2,1,0,2.0,4.0,1,0
2,17,Vasco da Gama,Caxias do Sul,2,Gustavo,36.5,9,14,2,2,1,3,1,2,1,1,2,1,4,0,2.0,3.0,3,0
3,17,Vasco da Gama,Caxias do Sul,2,Bruninho,22.5,8,13,0,1,4,5,0,0,0,1,1,4,1,0,4.0,1.0,1,0
4,17,Vasco da Gama,Caxias do Sul,2,Lucas,24.7,8,18,0,2,4,6,0,0,2,2,4,0,0,0,4.0,0.0,3,0
